customary	رسمی شعاری عادی आदी रस्मी
customer	صارف صارفین صارِف مشتری मुश्तरी सारिफ़ सारिफ़ीन
cyan	فیروزی फ़ेरोज़ी
cyclone	آندھی آندھیاں آندھیو آندھیوں آنْدھی आंधी
czar	زار ज़ार
daddy	بابا बाबा
daft	پاغل پاغَل پاگل पागल पाग़ल
dagger	خنجر خنجرو خنجروں چھری کشری क्षुरी ख़ंजर छुरी
daily	دین दीन दैन
dainty	سوادو سْوادُو स्वादु
dairyman	دودھ والا दूधवाला
dak	ڈاک डाक
dam	بند بَنْد बंद
dame	مہیلا महिला
damp	نم گِیلا گیلا گیلی گیلے गीला नम
dampness	سردی سردیاں سردیو سردیوں گیلا پن गेला पन सर्दियाँ सर्दी
dance	ناچ ناچله نرتیہ नचले नाच नृत्य
dancing	ناچ نرتیہ नाच नृत्य
danger	اندیشہ جوکھم अंदेशा जोखिम
dangerous	جوکھمی خطرناک ख़तरनाक जोखिमी
dappled	ابلق अबलक़
dark	اندھیرا اندھیری اندھیرے تاریک سانولا ملن مَلِن مِلَن کالا کالی کالے अंधेरा काला मलिन मिलन साँवला
darkness	اندھا پن اندھیرا اندھیری اندھیرے تاریکی अंधेरा अन्धापन
darling	راجا لاڈلا لاڈلو لاڈلوں لاڈلہ لاڈلی لاڈلے پیارا प्यारा राजा लाड़ला
dasheen	اروی
date	تارِیخ تاریخ تاریخو تاریخوں تاریخیں سمئے तारीख़ समय
daughter	بیٹی فرزند لڑکی لڑکیاں لڑکیو لڑکیوں پتری کنیا कनिया कन्या पुत्री फ़र्ज़ंद बेटी लड़की
dawn	اجالا اشا اشراق سحر سویرا صبح صبحو صبحوں صبحیں پربهات इश्राक़ उजाला उषा प्रभात सवेरा सहर सुबह
day	ایام دن دنو دنوں دِن روز یوم दिन यौम रोज़
daybreak	اجالا اشا اشراق تڑکا سحر سویرا پربهات इश्राक़ उजाला उषा तड़का प्रभात सवेरा सहर
daylight	تڑکا پرکاش तड़का प्रकाश
daytime	دن دنو دنوں دِن روز दिन रोज़
dead	مرت مردار مردہ मुरदा मुर्दा मुर्दार मृत
deafness	بدھرتا بَدِھرتا बधिरता
dear	جگر جگرو جگروں عزیز عَزِیز لاڈلا لاڈلو لاڈلوں لاڈلہ لاڈلی لاڈلے مہن٘گا مہن٘گی مہن٘گے مہنگا پیارا अज़ीज़ जिगर प्यारा महँगा महंगा लाड़ला
dearest	پریتم प्रीतम
dearth	اکال अकाल
death	ابھاو اجل اَبھاو اَجَل مرتیو مرتیوو مرتیووں مرتیویں مردن مردنی مرگ موت مُوت अजल अभाव मर्ग मर्दन मर्दनी मुर्दन मुर्दनी मूत मृग मृत्यु मौत
debased	کھوٹا खोटा
debate	استدلال بباد گفتگو गुफ़्तगू बिबाद
debauchery	عیاشی ऐयाशी
debt	دین दीन दैन
debug	ازالہ کرنا
decay	اتار اتلاف اُتار اِتْلاف خزاؤں خزائیں خزاں इत्लाफ़ उतार ख़िज़ाँ
deceased	رفتہ مرت مردہ मुरदा मुर्दा मृत रफ़्ता
deceit	دم مایا दम दुम माया
deceitfully	متھیا मिथ्या
deceiver	مایی मायी
december	دسمبر दिसंबर
deception	زْیَادْتِی زیادتی مایا ज़्यादती माया
deceptive	مایی मायी
decision	تصمیم فیصلو فیصلوں فیصلہ فیصلے फ़ैसला
declaration	اظہار اظہارات اقرار پرتِگّیا پرتِگّیاؤ پرتِگّیاؤں پرتِگّیائیں پرتگیا کشف इक़रार इज़हार प्रतिज्ञा
declension	تصریف तसरीफ़
decline	ابتری اتار اَبْتَری اُتار گھاٹا گھاٹو گھاٹوں گھاٹے अब्तरी उतार घाटा
decoct	ابالنا उबालना
decoration	النکار علم علوم نشان अलंकार अलम इल्म निशान
decrease	اتار اُتار گھاٹا گھاٹو گھاٹوں گھاٹے उतार घाटा
decree	فرمان فرماں फ़रमान
deed	عمل فعل کریا अमल क्रिया
deep	اتھاہ اَتھاہ گمبھیر گنبھیر گہرا گہری گہرے अथाह गंभीर गम्भीर गहरा
deer	مرگ मर्ग मृग
defeat	ہار ہارو ہاروں ہاریں हार
defect	تقصیر شبہہ शुबहा
defects	اسقام سقم अस्क़ाम
defence	رکشا رکشاؤ رکشاؤں رکشائیں रक्षा
defender	اولیا ولی वली
defense	پناہ पनाह
defenses	گڑھ गढ़
deference	آدر आदर
deferentially	ادب سے अदब से
deficiency	ادھورا پن کمی अधूरा पन कमी
deficit	خسارو خساروں خسارہ خسارے خِسارَہ کمی گھاٹا گھاٹو گھاٹوں گھاٹے कमी ख़िसारा घाटा
definite	وشیش پَکّا پَکّی پَکّے پکا पक्का विशेष
definitely	ضرور ضَرُور یقینا یَقِیْناً ज़रूर यक़ीनन
definition	تعریف तारीफ़
deformed	کبج کُبْج कुब्ज
defunct	رفتہ रफ़्ता
degree	انش مرتبو مرتبوں مرتبہ مرتبے پد अंश पद मर्तबा
deity	اسرار دیو سر देव सर सिर सिर्र सुर
dejected	اچاٹ
delay	رکاوٹ रुकावट
deletion	مٹانا मिटाना
deliberate	ارادی इरादी
deliberation	اوہ اُوہ اُوہو اُوہوں غور غَور وچار ऊह ग़ौर विचार
delicacy	لچک लचक
delicate	باریک سوادو سْوادُو نازک کومل कोमल स्वादु
delicious	سوادشٹ سوادو سْوادُو میٹھا मीठा स्वादिष्ट स्वादु
delight	خوشی خوشیاں خوشیو خوشیوں ذوق ذَوْق ذَوْقو ذَوْقوں سرور مزو مزوں مزہ مزے ख़ुशी ज़ौक़ मज़ा सरूर
delightful	سوادو سْوادُو स्वादु
deliverance	چُھوٹ چُھوٹو چُھوٹوں چُھوٹیں چھوٹ छूट
delivery	بول बोल
deluge	طوفان तूफ़ान
delusion	مایا माया
demeanor	چلن چہرو چہروں چہرہ چہرے चलन चेहरा
demented	پاغل پاغَل پاگل पागल पाग़ल
demise	فوتگی فوتگیاں فوتگیو فوتگیوں فَوتِگی موت مُوت फ़ौतिगी मूत मौत
democracy	جمہوریت جمہوریتو جمہوریتوں جمہوریتیں لوک شاہی जम्हूरियत लोकशाही
demon	آسیب جن جنات دیو راکھس رَاکَھسْ आसेब जिन्न देव राखस
demoniac	ابلیسیانہ इबलिसियाना
demonstration	استدلال مظاہرہ मुज़ाहिरा
demonstrative	اثباتی اِثْباتی इस्बाती
denial	انکار متھیا इनकार मिथ्या
denomination	سمپرداے संप्रदाय
dense	احمق مورکھ मूर्ख
departed	رفتہ روانو روانوں روانہ روانے रफ़्ता रवाना
departing	رفتنی رَفْتَنی रफ़्तनी
department	ادارہ اِدارَہ نظامت نِظامَت इदारा निज़ामत
departure	رفتگی रफ़्तगी
depleted	ختم خَتْم ख़त्म
deplore	اظہار غم کرنا اِظْہارِ غَم کَرْنا इज़्हार-ए-ग़म कर्ना
depraved	ملن مَلِن مِلَن मलिन मिलन
depression	گلانی گلانیاں گلانیو گلانیوں ग्लानि
derision	ٹھٹھا ठट्ठा ठठ्ठा
derivation	اشتقاق اِشْتِقاق इश्तिक़ाक़
derogatory	عیسائی عیسائیاں عیسائیو عیسائیوں ईसाई
dervish	درویش दरवेश
descent	اتار اوتار اُتار سلسلہ अवतार उतार सिलसिला
description	تعریف صفات صفت तारीफ़ सिफ़त सिफ़ात
desensitise	ازالہ حساسیت کرنا अज़ाला-ए-हिसासिगयत करना
desert	دشت ریگستان ریگِستان صحرا صحرو صحروں صحرے दश्त रेगिस्तान सहरा
deserted	خالی ख़ाली
deserving	قابل قابِل یوگیہ क़ाबिल योग्य
desideratum	احتياج
design	آہنگ آہَنْگ سنسکار کام आहंग काम संस्कार
designation	اسم اِسْم असम इस्म
desire	āśā آرزو آرْزُوْ آشا ابھلاش ابھلاشا ارادہ ارمان اشتیاق اَبِھلاشا اچها حسرت حَسرَت خواہش خواہشو خواہشوں خواہشیں خْواہِش راگ شوق شَوْق شَوْقو شَوْقوں چاہت کام अभिलाष अभिलाषा अरमान आरज़ू आशा इच्छा इरादा इशतियाक़ काम ख़्वाहिश चाहत राग शौक़ हसरत
desiring	خواہ ख़्वाह
desolate	خالی ویران ख़ाली वीरान
despicable	ذلیل ذَلِیل چھوچھا छूछा ज़लील
despot	تاناشاہ تاناشاہو تاناشاہوں तानाशाह
despotic	مطلق العنان
despotism	استبداد تاناشاہی तानाशाही
destination	ٹھکانا ٹھکانو ٹھکانوں ٹھکانے ठिकाना
destiny	تقدیر ریکھا ریکھاؤ ریکھاؤں ریکھائیں ستارہ قسمت للاٹ نیرو क़िस्मत तक़दीर रेखा ललाट सितारा
destroy	آپ اُڑا اُڑا رہا تھا اُڑا رہا ہو اُڑا رہا ہو گا اُڑا رہا ہوتا اُڑا رہا ہوں اُڑا رہا ہوں گا اُڑا رہا ہے اُڑا رہی تھی اُڑا رہی تھیں اُڑا رہی ہو اُڑا رہی ہو گی اُڑا رہی ہوتی اُڑا رہی ہوں اُڑا رہی ہوں گی اُڑا رہی ہیں اُڑا رہی ہے اُڑا رہے تھے اُڑا رہے ہو اُڑا رہے ہو گے اُڑا رہے ہوتے اُڑا رہے ہوں اُڑا رہے ہوں گے اُڑا رہے ہیں اُڑا کر، اُڑا کے اُڑاا تھا اُڑاا ہو اُڑاا ہو گا اُڑاا ہوتا اُڑاا ہوں اُڑاا ہوں گا اُڑاا ہے اُڑاتا اُڑاتا تھا اُڑاتا ہو اُڑاتا ہو گا اُڑاتا ہوتا اُڑاتا ہوں اُڑاتا ہوں گا اُڑاتا ہے اُڑاتی اُڑاتی تھی اُڑاتی تھیں اُڑاتی ہو اُڑاتی ہو گی اُڑاتی ہوتی اُڑاتی ہوں اُڑاتی ہوں گی اُڑاتی ہیں اُڑاتی ہے اُڑاتے اُڑاتے تھے اُڑاتے ہو اُڑاتے ہو گے اُڑاتے ہوتے اُڑاتے ہوں اُڑاتے ہوں گے اُڑاتے ہیں اُڑانا اُڑانے اُڑانے والا اُڑاو اُڑای اُڑای تھی اُڑای تھیں اُڑای ہو اُڑای ہو گی اُڑای ہوتی اُڑای ہوں اُڑای ہوں گی اُڑای ہیں اُڑای ہے اُڑایں، اُڑائے اُڑاے اُڑاے تھے اُڑاے ہو اُڑاے ہو گے اُڑاے ہوتے اُڑاے ہوں اُڑاے ہوں گے اُڑاے ہیں اڑانا تم تم اُڑاو تم اُڑاو گی تم اُڑاو گے تو تو اُڑاے تو اُڑاے گا تو اُڑاے گی میں میں اُڑاوں میں اُڑاوں گا میں اُڑاوں گی وہ وہ اُڑایں وہ اُڑایں گی وہ اُڑایں گے وہ اُڑاے وہ اُڑاے گا وہ اُڑاے گی ہم ہم اُڑایں ہم اُڑایں گی ہم اُڑایں گے یہ उड़ाना
destroyed	برباد
destroying	بهنجك مردن भंजक मर्दन मुर्दन
destruction	ابھاو اَبھاو ترٹی تْرُٹِی تْرُٹِیاں تْرُٹِیو تْرُٹِیوں अभाव त्रुटि
detached	چُھٹّا چُھٹّو چُھٹّوں چُھٹّی چُھٹّے چھٹا چھٹی چھٹے छुट्टा
detail	تفاصیل تفصیل تفصیلو تفصیلون तफ़्सील
detective	جاسوس جاسوسو جاسوسوں جاسُوس जासूस
detector	کاشف काशिफ़
determination	استقلال تصمیم عزم अज़्म
detest	ازحد نفرت کرنا
detestation	نفرت نفرتو نفرتوں نفرتیں نَفْرَت नफ़रत
devanagari	دیوناگری देवनागरी
developing	اچک उचक
development	آبادانی ابهار ترقی تَرَقّی تَرَقّیاں تَرَقّیو تَرَقّیوں وکاس आबादानी उभार तरक़्क़ी विकास
devil	دیو شَیطان شیطان देव शैतान
devilry	شیطنت शैतनत
devoted	عابد عابِد عابِدَہ وقف وقفو وقفوں وَقْف आबिद वक़्फ़
devotee	بھکت بھکتو بھکتوں جوگی جوگیو جوگیوں عبادتی عبادتیاں عبادتیو عبادتیوں इबादती जोगी भक्त
devotion	اطاعت اِطاعَت بھجن وقف وقفو وقفوں وَقْف इताअत भजन वक़्फ़
devout	دین دار
devoutness	بھکتی بھکتیاں بھکتیو بھکتیوں भक्ति भक्ती
dew	اوس شبنم نم ژالَہ ژالہ ओस ज़ाला झ़ाला नम शबनम
dharma	دھرم دھرمو دھرموں धर्म
diabolical	شیطانی शैतानी
dialect	بھاشا بھاشاؤ بھاشاؤں بھاشائیں لغات لغت لُغَت لہجہ भाषा लहजा लुग़त
dialectal	تجھ تجھ کو تجھے تم تم نے تم کو تمھارا تمھاری تمھارے تمھیں تمہارا تمہاری تمہارے تمہیں تو تو نے تُو تیرا تیری تیرے तुझ तुझको तुझे तुम तुमको तुमने तुम्हारा तुम्हें तू तूने तेरा तो
dialogue	باتچیت گفتگو गुफ़्तगू बातचीत
diamond	الماس अलमास
diarrhoea	اسہال
diary	روزنامہ
dick	لنڈ लंड
dictator	آمر آمرو آمروں تاناشاہ تاناشاہو تاناشاہوں आमिर तानाशाह
dictatorship	آمریت تاناشاہی आमिरियत तानाशाही
dictionary	شبدکوش شبدکوشو شبدکوشوں قاموس क़ामूस शब्दकोश
die	سکہ کوٹا کوٹو کوٹوں کوٹے सिक्का
difference	اختلاف انتر अन्तर इख़्तिलाफ़
different	الگ الگ الگ انتر جدا جُدا مختلف مُخْتَلَف مُخْتَلِف अन्तर अलग अलग अलग जुदा मुख़्तलफ़ मुख़्तलिफ़
difficult	محنتی مشکل مُشْکِل مُشْکِلات کٹھن کڑا कठिन कड़ा मिहनती मुश्किल मेहनती
difficulty	بادھا تَکْلِیف تکلیف تکلیفو تکلیفوں تکلیفیں دقت دِقَّت دِقَّتو دِقَّتوں دِقَّتیں مشکل مُشْکِل مُشْکِلات کٹھنائی कठिनाई तकलीफ़ दिक़्क़त बाधा मुश्किल
dignitary	خواجو خواجوں خواجہ خواجے ख़्वाजा
dignity	مان मान
dilapidated	ٹوٹی پھوٹی टूटी फूटी
dim	ملن مَلِن مِلَن मलिन मिलन
dimension	مان मान
din	گڑگڑاہٹ गड़गड़ाहट
dinnerware	برتن برتنو برتنوں بَرْتَن बर्तन
direct	سرل सरल
direction	ارشاد ارشادات طرف پتا پتاؤ پتاؤں پتاو پتاوں तरफ़ पता पिता
directly	براہ راست بَراہِ راسْت बराह-ए-रास्त
director	ہدایت کار ہدایتکار
dirt	خاک ख़ाक
dirty	اندھا اندھو اندھوں اندھی اندھے اَنْدھا مردار ملن مَلِن مِلَن کالا کالی کالے گندہ अंधा काला गंदा मलिन मिलन मुर्दार
disadvantage	نقصان نُقْصان नुक़सान नुक़्सान
disagreement	اختلاف इख़्तिलाफ़
disappear	آپ اتر اتر رہا تھا اتر رہا ہو اتر رہا ہو گا اتر رہا ہوتا اتر رہا ہوں اتر رہا ہوں گا اتر رہا ہے اتر رہی تھی اتر رہی تھیں اتر رہی ہو اتر رہی ہو گی اتر رہی ہوتی اتر رہی ہوں اتر رہی ہوں گی اتر رہی ہیں اتر رہی ہے اتر رہے تھے اتر رہے ہو اتر رہے ہو گے اتر رہے ہوتے اتر رہے ہوں اتر رہے ہوں گے اتر رہے ہیں اتر کر، اتر کے اترا تھا اترا ہو اترا ہو گا اترا ہوتا اترا ہوں اترا ہوں گا اترا ہے اترتا اترتا تھا اترتا ہو اترتا ہو گا اترتا ہوتا اترتا ہوں اترتا ہوں گا اترتا ہے اترتی اترتی تھی اترتی تھیں اترتی ہو اترتی ہو گی اترتی ہوتی اترتی ہوں اترتی ہوں گی اترتی ہیں اترتی ہے اترتے اترتے تھے اترتے ہو اترتے ہو گے اترتے ہوتے اترتے ہوں اترتے ہوں گے اترتے ہیں اترنا اترنے اترنے والا اترو اتری اتری تھی اتری تھیں اتری ہو اتری ہو گی اتری ہوتی اتری ہوں اتری ہوں گی اتری ہیں اتری ہے اتریں، اترئے اترے اترے تھے اترے ہو اترے ہو گے اترے ہوتے اترے ہوں اترے ہوں گے اترے ہیں اُتَرنا تم تم اترو تم اترو گی تم اترو گے تو تو اترے تو اترے گا تو اترے گی میں میں اتروں میں اتروں گا میں اتروں گی وہ وہ اتریں وہ اتریں گی وہ اتریں گے وہ اترے وہ اترے گا وہ اترے گی ہم ہم اتریں ہم اتریں گی ہم اتریں گے یہ उतरना
disaster	آفت مصیبت مصیبتو مصیبتوں مصیبتیں مُصِیبَت आफ़त मुसीबत
discharged	آپ تم تم چُھوٹْو تم چُھوٹْو گی تم چُھوٹْو گے تو تو چُھوٹْے تو چُھوٹْے گا تو چُھوٹْے گی میں میں چُھوٹْوں میں چُھوٹْوں گا میں چُھوٹْوں گی وہ وہ چُھوٹْیں وہ چُھوٹْیں گی وہ چُھوٹْیں گے وہ چُھوٹْے وہ چُھوٹْے گا وہ چُھوٹْے گی چُھوٹْ چُھوٹْ رہا تھا چُھوٹْ رہا ہو چُھوٹْ رہا ہو گا چُھوٹْ رہا ہوتا چُھوٹْ رہا ہوں چُھوٹْ رہا ہوں گا چُھوٹْ رہا ہے چُھوٹْ رہی تھی چُھوٹْ رہی تھیں چُھوٹْ رہی ہو چُھوٹْ رہی ہو گی چُھوٹْ رہی ہوتی چُھوٹْ رہی ہوں چُھوٹْ رہی ہوں گی چُھوٹْ رہی ہیں چُھوٹْ رہی ہے چُھوٹْ رہے تھے چُھوٹْ رہے ہو چُھوٹْ رہے ہو گے چُھوٹْ رہے ہوتے چُھوٹْ رہے ہوں چُھوٹْ رہے ہوں گے چُھوٹْ رہے ہیں چُھوٹْ کر، چُھوٹْ کے چُھوٹْا تھا چُھوٹْا ہو چُھوٹْا ہو گا چُھوٹْا ہوتا چُھوٹْا ہوں چُھوٹْا ہوں گا چُھوٹْا ہے چُھوٹْتا چُھوٹْتا تھا چُھوٹْتا ہو چُھوٹْتا ہو گا چُھوٹْتا ہوتا چُھوٹْتا ہوں چُھوٹْتا ہوں گا چُھوٹْتا ہے چُھوٹْتی چُھوٹْتی تھی چُھوٹْتی تھیں چُھوٹْتی ہو چُھوٹْتی ہو گی چُھوٹْتی ہوتی چُھوٹْتی ہوں چُھوٹْتی ہوں گی چُھوٹْتی ہیں چُھوٹْتی ہے چُھوٹْتے چُھوٹْتے تھے چُھوٹْتے ہو چُھوٹْتے ہو گے چُھوٹْتے ہوتے چُھوٹْتے ہوں چُھوٹْتے ہوں گے چُھوٹْتے ہیں چُھوٹْنا چُھوٹْنے چُھوٹْنے والا چُھوٹْو چُھوٹْی چُھوٹْی تھی چُھوٹْی تھیں چُھوٹْی ہو چُھوٹْی ہو گی چُھوٹْی ہوتی چُھوٹْی ہوں چُھوٹْی ہوں گی چُھوٹْی ہیں چُھوٹْی ہے چُھوٹْیں، چُھوٹْئے چُھوٹْے چُھوٹْے تھے چُھوٹْے ہو چُھوٹْے ہو گے چُھوٹْے ہوتے چُھوٹْے ہوں چُھوٹْے ہوں گے چُھوٹْے ہیں چھوٹنا ہم ہم چُھوٹْیں ہم چُھوٹْیں گی ہم چُھوٹْیں گے یہ छूटना
disciple	چھاتر छात्र
discipline	آداب ادب اصلاح کرنا अदब आदाब इस्लाह कर्ना
disclose	اظہار کرنا اِظْہار کَرنا इज़हार करना
disclosure	اظہار اظہارات کشف इज़हार
discomfort	پیڑا पीड़ा
disconcert	ابتری پیدا کرنا अब्तरी पैदा करना
discord	اختلاف انبن अनबन इख़्तिलाफ़
discount	چُھوٹ چُھوٹو چُھوٹوں چُھوٹیں چھوٹ छूट
discourse	کلام کلمہ گفتار گفتارو گفتاروں گفتاریں گفتگو گُفْتار कलमा कलाम गुफ़्तगू गुफ़्तार
discoverer	کاشف काशिफ़
discovery	کشف
discretion	اختیار इख़्तियार
discussion	بباد बिबाद
disdain	گھرنا گھن घिन घृणा
disease	بِیماری بیماری بیماریاں بیماریو بیماریوں روگ روگو روگوں مرض बीमारी मरज़ रोग
disenchanted	اچاٹ
disenchantment	ازالہ سحر अज़ाला-ए-सिहर
disgrace	ایسی تیسی بیزتی بے عزتی بے عزتیاں بے عزتیو بے عزتیوں بے عِزَّتی ऐसी तैसी बेइज़्ज़ती
disguise	بهیس سوانگ سْوَانْگ سْوَانْگو سْوَانْگوں भेस स्वाँग
disgust	گلانی گلانیاں گلانیو گلانیوں گھرنا ग्लानि घृणा
disgusted	اچاٹ
dish	بَھاجَن بَھاجَنو بَھاجَنوں بھاجن بھاجَن طباق طبق ظرف قاب भाजन
disheartened	اچاٹ
dishonest	کھوٹا खोटा
dishonesty	دھاندلی دھانْدْلی धांधली
dishonour	ذلت ذِلَّت ذِلَّتو ذِلَّتوں ذِلَّتیں ज़िल्लत
dishonoured	ذلیل ذَلِیل ज़लील
dislike	گھن घिन
disloyal	غدار غدارو غداروں غَدّار ग़द्दार
dismal	اندھیرا اندھیری اندھیرے अंधेरा
dismount	آپ اتر اتر رہا تھا اتر رہا ہو اتر رہا ہو گا اتر رہا ہوتا اتر رہا ہوں اتر رہا ہوں گا اتر رہا ہے اتر رہی تھی اتر رہی تھیں اتر رہی ہو اتر رہی ہو گی اتر رہی ہوتی اتر رہی ہوں اتر رہی ہوں گی اتر رہی ہیں اتر رہی ہے اتر رہے تھے اتر رہے ہو اتر رہے ہو گے اتر رہے ہوتے اتر رہے ہوں اتر رہے ہوں گے اتر رہے ہیں اتر کر، اتر کے اترا تھا اترا ہو اترا ہو گا اترا ہوتا اترا ہوں اترا ہوں گا اترا ہے اترتا اترتا تھا اترتا ہو اترتا ہو گا اترتا ہوتا اترتا ہوں اترتا ہوں گا اترتا ہے اترتی اترتی تھی اترتی تھیں اترتی ہو اترتی ہو گی اترتی ہوتی اترتی ہوں اترتی ہوں گی اترتی ہیں اترتی ہے اترتے اترتے تھے اترتے ہو اترتے ہو گے اترتے ہوتے اترتے ہوں اترتے ہوں گے اترتے ہیں اترنا اترنے اترنے والا اترو اتری اتری تھی اتری تھیں اتری ہو اتری ہو گی اتری ہوتی اتری ہوں اتری ہوں گی اتری ہیں اتری ہے اتریں، اترئے اترے اترے تھے اترے ہو اترے ہو گے اترے ہوتے اترے ہوں اترے ہوں گے اترے ہیں اُتَرنا تم تم اترو تم اترو گی تم اترو گے تو تو اترے تو اترے گا تو اترے گی میں میں اتروں میں اتروں گا میں اتروں گی وہ وہ اتریں وہ اتریں گی وہ اتریں گے وہ اترے وہ اترے گا وہ اترے گی ہم ہم اتریں ہم اتریں گی ہم اتریں گے یہ उतरना
disobedience	نافرمانبرداری نافرمانبرداریاں نافرمانبرداریو نافرمانبرداریوں نافَرْمان٘بَرْداری नाफ़रमाँबरदारी
disobedient	نافرمان نَافَرْمَان नाफ़रमान
disorder	دنگا دنگاا دنگاو دنگاوں دنگاے दंगा
disparity	اختلاف इख़्तिलाफ़
dispatched	روانو روانوں روانہ روانے रवाना
dispersion	پھیلاو फैलाव
displeased	روٹھا रूठा
displeasure	کشیدگی कशीदगी
disposition	سرشت فطرت फ़ितरत सरिश्त
dispraise	مذمت مَذَمَّت مَذَمَّتو مَذَمَّتوں مَذَمَّتیں मज़म्मत
dispute	بباد बिबाद
disquiet	چنتا چِنْتا चिंता
disrespect	بیزتی بے عزتی بے عزتیاں بے عزتیو بے عزتیوں بے عِزَّتی बेइज़्ज़ती
dissatisfied	اچاٹ
dissection	تقطیع تَقْطِیع तक़्ती
dissemination	پھیلاو फैलाव
dissension	انبن अनबन
dissent	اختلاف اختلاف ہونا इख़्तिलाफ़
dissenting	اختلاف کرنے والا इख़्तिलाफ़ करने वाला
dissimilar	اسم اِسْم असम इस्म
distance	دوری فاصلہ दूरी फ़ासला फ़ासिला
distant	دور پر پَر दूर दौर पर
distasteful	اجیرن تلخ तल्ख़
distinct	الگ الگ الگ अलग अलग अलग
distinctive	وشیش विशेष
distinguished	وشیش विशेष
distracted	تنگ तंग
distress	تَکْلِیف تکلیف تکلیفو تکلیفوں تکلیفیں دکھ مصیبت مصیبتو مصیبتوں مصیبتیں مُصِیبَت کشٹ کٹھنائی कठिनाई कष्ट तकलीफ़ दुःख मुसीबत
distressed	تنگ دین عاری پریشان پَریشان आरी तंग दीन दैन परेशान
distressful	اذیت ناک अज़ियत नाक
distribution	سرشٹی सृष्टि
district	علاقہ موضع इलाक़ा
disturb	ابتر کرنا
disturbance	دنگا دنگاا دنگاو دنگاوں دنگاے دھاندل دھانْدَل दंगा धांदल धांधल
disuse	استعمال نہ کرنا इस्तेमाल न करना
diurnal	دین दीन दैन
diversity	اختلاف इख़्तिलाफ़
divine	ایزدی جنتی جَنَّتِی حسین ईज़िदी एज़िदी जन्नती हसीन
division	درجات درجہ درْجات دَرْجو دَرْجوں دَرْجَہ دَرْجہ دَرْجے قسمت क़िस्मत दर्जा दर्जात
divorce	طلاق طلاقو طلاقوں طلاقیں چُھوٹ چُھوٹو چُھوٹوں چُھوٹیں چھوٹ छूट तलाक़
dizziness	دوار दव्वार दुवार द्वार
dizzy	مورکھ मूर्ख
do	ادا کرنا अदा करना
dockyard	کارخانہ कारख़ाना
doctor	طبیب عالم عالَم عالِم ڈاکٹر आलम आलिम डॉक्टर तबीब
doctrinal	علمی इल्मी
document	پرچو پرچوں پرچہ پرچے پَرْچَہ पर्चा
doer	ī ـی
dog	כוּתָּא כותא کتا کتو کتوں کتے کُتّا कुत्ता
dogma	اصول عقائد
doing	کریا क्रिया
dolt	ابلہ
domain	کشور किशवर किशोर क्षौर
dome	گنبد گنبدو گنبدوں گنبذ गुम्बज़ गुम्बद
domestic	داخلی نوکر نوکرانی گَھریلُو گھریلو घरेलू नौकर नौकरानी
dominion	بادشاہت بادشاہتو بادشاہتوں بادشاہتیں ولایت وِلایَت बादशाहत विलायत
donkey	גַּדָּא גדא احمق گدھا گدھو گدھوں گدھے گَدْھا गधा
doomsday	قیامت क़यामत
door	در دوار दर दव्वार दुवार द्वार
doorbell	گَھنْٹی گھنٹی گھنٹیاں گھنٹیو گھنٹیوں घंटी
doorkeeper	دروان दरवान
doorpost	بازو बाज़ू
doorstep	دِہْلی دہلی دہلیاں دہلیو دہلیوں देहली
dormitory	شینککش शयनकक्ष
dot	نقطہ नुक़्ता
double	دونا دونی دونے دوگنا دوگنی دوگنے دُگنا دُگنی دُگنے دگنا दुगना दूना दोगुना
doubly	دونا دونی دونے दूना
doubt	آسنکا اشتباہ اندیشہ اٹک شبہہ अंदेशा अटक आसंका इश्तिबाह शुबहा
doubtful	اشتباہی इश्तिबाही
doubtfully	اشتباہاً इश्तिबाहन
doubtfulness	اشتباہ इश्तिबाह
dourly	اداسی سے उदासी से
dove	کبوتر کپوت कपोत कबूतर
dower	استری دھن مَہر مَہَر مُہر مِہر مِہِر مہر इस्त्री धन महर मिहर मिहिर मुहर मेहर मोहर
downcast	اچاٹ
downhill	اتار اُتار उतार
downside	نقصان نُقْصان नुक़सान नुक़्सान
downy	کومل कोमल
dowry	استری دھن مَہر مَہَر مُہر مِہر مِہِر مہر इस्त्री धन महर मिहर मिहिर मुहर मेहर मोहर
drab	اچاٹ
draconian	استبدادانہ
dragon	اَژْدَہا اژدہا अझ़दहा
drain	نالی نالیاں نالیو نالیوں नाली
drama	کھیلا کھیلاؤ کھیلاؤں کھیلائیں کھیلو کھیلوں کھیلَا کھیلے खेला
dramatic	اچانک अचानक
draught	دم दम दुम
drawback	نقصان نُقْصان नुक़सान नुक़्सान
drawer	خانہ نقاش ख़ाना नक़्क़ाश
drawing	تصاویر تصویر तस्वीर
drawstring	ازار بند इज़ार बंद
dread	ڈر डर
dreadlocks	جٹا जटा
dream	ارادہ خواب خوابو خوابوں خْواب سوپن سوپنو سوپنوں سپنا سپنو سپنوں سپنے इरादा ख़्वाब सपना स्वप्न
dress	پوشاک پوشَاک पोशाक
dried	راتا राता
drink	نوش
drivel	لار लार
dromedary	אוּנְתּ אונת اونٹ اونٹو اونٹوں اُونْٹ ऊँट
drought	اکال अकाल
drove	مویشی मवेशी
drug	دارو दारु दारू
drum	طبلو طبلوں طبلہ طبلے तबला
drunk	متوالا مست मतवाला मस्त
drunkard	مست मस्त
drunken	متوالا मतवाला
dry	سوکھا सूखा
