Token ID	Source Token	Source Lemma	Source POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?
d003.s000.t001	oil companies	oil_company	N	تیل	تیل	bn:00058745n	False
wf	Despite	despite	 	 	 	 
d003.s001.t000	concerns	concern	N	کے	کا	bn:00021556n	True
wf	about	about	 	 	 	 
d003.s001.t001	violence	violence	N	تشدد	تشدد	bn:00080036n	True
wf	and	and	 	 	 	 
wf	political	political	 	 	 	 
d003.s001.t002	instability	instability	N	عدم	عدم	bn:00046933n	True
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
wf	Iraqi	iraqi	 	 	 	 
d003.s001.t003	government	government	N	حکومت	حکومت	bn:00007299n	True
wf	managed	manage	 	 	 	 
wf	to	to	 	 	 	 
wf	attract	attract	 	 	 	 
wf	major	major	 	 	 	 
d003.s001.t004	oil companies	oil_company	N	تیل	تیل	bn:00058745n	False
wf	to	to	 	 	 	 
wf	rebuild	rebuild	 	 	 	 
wf	its	its	 	 	 	 
wf	ailing	ailing	 	 	 	 
d003.s001.t005	infrastructure	infrastructure	N	میں	میں	bn:00008794n	False
wf	during	during	 	 	 	 
wf	two	two	 	 	 	 
d003.s001.t006	auctions	auction	N	دو	دو	bn:00007085n	False
wf	that	that	 	 	 	 
wf	concluded	conclude	 	 	 	 
d003.s001.t007	Saturday	saturday	N	اختتام	اختتام	bn:00068696n	False
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
wf	10	10	 	 	 	 
wf	the	the	 	 	 	 
wf	Iraqi	iraqi	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
wf	reached	reach	 	 	 	 
wf	with	with	 	 	 	 
wf	foreign	foreign	 	 	 	 
d003.s002.t001	oil companies	oil_company	N	تیل	تیل	bn:00058745n	False
wf	suggest	suggest	 	 	 	 
wf	that	that	 	 	 	 
d003.s002.t002	China	china	N	کہ	کہ	bn:00016756n	False
wf	,	,	 	 	 	 
wf	and	and	 	 	 	 
wf	European	european	 	 	 	 
d003.s002.t004	oil	oil	N	یورپی	یورپی	bn:00024112n	False
d003.s002.t005	firms	firm	N	تیل	تیل	bn:00014160n	False
wf	are	be	 	 	 	 
wf	poised	poise	 	 	 	 
wf	to	to	 	 	 	 
wf	play	play	 	 	 	 
wf	a	a	 	 	 	 
wf	major	major	 	 	 	 
d003.s002.t006	role	role	N	اہم	اہم	bn:00036823n	False
wf	in	in	 	 	 	 
wf	refurbishing	refurbish	 	 	 	 
d003.s002.t007	Iraq	iraq	N	کرنے	کرنا	bn:00002362n	False
wf	's	's	 	 	 	 
wf	,	,	 	 	 	 
wf	crippled	cripple	 	 	 	 
wf	by	by	 	 	 	 
d003.s002.t009	decades	decade	N	متاثر	متاثر	bn:00025646n	False
wf	of	of	 	 	 	 
d003.s002.t010	war	war	N	دہائیوں	دہائی	bn:00080439n	False
wf	and	and	 	 	 	 
d003.s002.t011	sanctions	sanction	N	جنگ	جنگ	bn:00069122n	False
wf	.	.	 	 	 	 
wf	American	american	 	 	 	 
d003.s003.t000	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	walked	walk	 	 	 	 
wf	away	away	 	 	 	 
wf	with	with	 	 	 	 
d003.s003.t001	stakes	stake	N	حصص	حصص	bn:00047081n	False
wf	in	in	 	 	 	 
wf	just	just	 	 	 	 
wf	two	two	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	10	10	 	 	 	 
wf	auctioned	auction	 	 	 	 
d003.s003.t002	fields	field	N	کھیتوں	کھیت	bn:00034265n	True
wf	.	.	 	 	 	 
wf	Seven	seven	 	 	 	 
wf	American	american	 	 	 	 
d003.s004.t000	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	had	have	 	 	 	 
wf	paid	pay	 	 	 	 
wf	to	to	 	 	 	 
wf	participate	participate	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
wf	second	second	 	 	 	 
d003.s004.t001	auction	auction	N	نیلامی	نیلامی	bn:00007085n	False
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	began	begin	 	 	 	 
d003.s004.t002	Friday	friday	N	جمعہ	جمعہ	bn:00036512n	True
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
wf	only	only	 	 	 	 
wf	one	one	 	 	 	 
wf	that	that	 	 	 	 
wf	submitted	submit	 	 	 	 
wf	a	a	 	 	 	 
wf	lost	lose	 	 	 	 
wf	.	.	 	 	 	 
wf	Two	two	 	 	 	 
wf	American	american	 	 	 	 
d003.s006.t000	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	reached	reach	 	 	 	 
d003.s006.t001	deals	deal	N	معاہدے	معاہدہ	bn:00014152n	False
wf	for	for	 	 	 	 
d003.s006.t002	fields	field	N	کھیتوں	کھیت	bn:00034265n	True
wf	auctioned	auction	 	 	 	 
wf	in	in	 	 	 	 
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
wf	meager	meager	 	 	 	 
d003.s007.t000	representation	representation	N	نمائندگی	نمائندگی	bn:00067192n	True
wf	of	of	 	 	 	 
wf	American	american	 	 	 	 
d003.s007.t001	oil	oil	N	تیل	تیل	bn:00024112n	True
wf	in	in	 	 	 	 
d003.s007.t003	Iraq	iraq	N	عراق	عراق	bn:00002362n	True
wf	's	's	 	 	 	 
wf	opening	open	 	 	 	 
d003.s007.t004	oil industry	oil_industry	N	تیل	تیل	bn:00058741n	False
wf	surprised	surprise	 	 	 	 
wf	.	.	 	 	 	 
d003.s008.t000	Iraq	iraq	N	عراق	عراق	bn:00002362n	True
wf	finally	finally	 	 	 	 
wf	opened	open	 	 	 	 
wf	its	its	 	 	 	 
d003.s008.t001	doors	door	N	دروازے	دروازہ	bn:00028249n	True
wf	after	after	 	 	 	 
wf	six	six	 	 	 	 
d003.s008.t002	years	year	N	سال	سال	bn:00078738n	True
wf	of	of	 	 	 	 
d003.s008.t003	war	war	N	جنگ	جنگ	bn:00080439n	True
wf	,	,	 	 	 	 
wf	and	and	 	 	 	 
wf	instead	instead	 	 	 	 
wf	of	of	 	 	 	 
d003.s008.t004	U.S.	u.s.	N	امریکی	امریکی	bn:00003341n	True
d003.s008.t005	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	,	,	 	 	 	 
wf	you	you	 	 	 	 
wf	have	have	 	 	 	 
wf	Asians	asian	 	 	 	 
wf	and	and	 	 	 	 
wf	Europeans	european	 	 	 	 
wf	leading	lead	 	 	 	 
wf	the	the	 	 	 	 
wf	,	,	 	 	 	 
wf	said	say	 	 	 	 
wf	Ruba	ruba	 	 	 	 
wf	Husari	husarus	 	 	 	 
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
d003.s008.t007	editor	editor	N	ایڈیٹر	ایڈیٹر	bn:00029774n	False
wf	of	of	 	 	 	 
wf	Iraq	iraq	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Forum	forum	 	 	 	 
wf	,	,	 	 	 	 
wf	an	a	 	 	 	 
wf	online	online	 	 	 	 
d003.s008.t008	news	news	N	نیوز	نیوز	bn:00057546n	False
d003.s008.t009	outlet	outlet	N	ایجنٹ	ایجنٹ	bn:00054409n	False
wf	.	.	 	 	 	 
wf	It	it	 	 	 	 
wf	will	will	 	 	 	 
wf	be	be	 	 	 	 
wf	a	a	 	 	 	 
wf	before	before	 	 	 	 
wf	anything	anything	 	 	 	 
wf	else	else	 	 	 	 
wf	will	will	 	 	 	 
wf	be	be	 	 	 	 
wf	on	on	 	 	 	 
wf	in	in	 	 	 	 
d003.s009.t002	Iraq	iraq	N	میں	میں	bn:00002362n	False
wf	.	.	 	 	 	 
d003.s010.t000	Concerns	concern	N	متعلق	متعلق	bn:00021556n	True
wf	over	over	 	 	 	 
d003.s010.t001	security	security	N	سیکیورٹی	سیکیورٹی	bn:00070225n	False
wf	,	,	 	 	 	 
wf	underscored	underscore	 	 	 	 
wf	by	by	 	 	 	 
wf	massive	massive	 	 	 	 
wf	coordinated	coordinate	 	 	 	 
d003.s010.t002	bombings	bombing	N	دھماکوں	دھماکہ	bn:00011946n	False
d003.s010.t003	Tuesday	tuesday	N	منگل	منگل	bn:00078546n	True
wf	,	,	 	 	 	 
wf	and	and	 	 	 	 
wf	political	political	 	 	 	 
d003.s010.t004	instability	instability	N	عدم	عدم	bn:00046933n	True
wf	as	as	 	 	 	 
wf	the	the	 	 	 	 
d003.s010.t005	U.S.	u.s.	N	امریکی	امریکی	bn:00003341n	True
d003.s010.t006	military	military	N	فوج	فوج	bn:00005732n	True
wf	withdraws	withdraw	 	 	 	 
wf	,	,	 	 	 	 
wf	likely	likely	 	 	 	 
wf	kept	keep	 	 	 	 
wf	American	american	 	 	 	 
d003.s010.t007	oil companies	oil_company	N	تیل	تیل	bn:00058745n	False
wf	from	from	 	 	 	 
wf	venturing	venture	 	 	 	 
wf	more	more	 	 	 	 
wf	forcefully	forcefully	 	 	 	 
wf	in	in	 	 	 	 
d003.s010.t008	Iraq	iraq	N	میں	میں	bn:00002362n	False
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	has	have	 	 	 	 
wf	the	the	 	 	 	 
d003.s010.t009	world	world	N	کے	کا	bn:00029424n	False
wf	's	's	 	 	 	 
wf	third-largest	third-largest	 	 	 	 
wf	proven	proven	 	 	 	 
wf	crude	crude	 	 	 	 
d003.s010.t010	reserves	reserve	N	خام	خام	bn:00007805n	False
wf	,	,	 	 	 	 
wf	said	say	 	 	 	 
wf	.	.	 	 	 	 
d003.s011.t001	firms	firm	N	کمپنیاں	کمپنی	bn:00014160n	False
wf	were	be	 	 	 	 
wf	in	in	 	 	 	 
wf	some	some	 	 	 	 
d003.s011.t002	cases	case	N	صورتوں	صورت	bn:00016401n	True
wf	at	at	 	 	 	 
wf	a	a	 	 	 	 
d003.s011.t003	disadvantage	disadvantage	N	نقصان	نقصان	bn:00027415n	True
wf	because	because	 	 	 	 
d003.s011.t004	rivals	rival	N	حریف	حریف	bn:00017562n	True
wf	,	,	 	 	 	 
wf	particularly	particularly	 	 	 	 
wf	the	the	 	 	 	 
wf	Chinese	chinese	 	 	 	 
wf	and	and	 	 	 	 
wf	other	other	 	 	 	 
d003.s011.t005	government	government	N	سرکاری	سرکاری	bn:00007299n	False
wf	controlled	control	 	 	 	 
d003.s011.t006	energy	energy	N	توانائی	توانائی	bn:00030825n	True
d003.s011.t007	firms	firm	N	کمپنیاں	کمپنی	bn:00014160n	False
wf	,	,	 	 	 	 
wf	have	have	 	 	 	 
wf	markedly	markedly	 	 	 	 
wf	lower	lower	 	 	 	 
wf	labor	labor	 	 	 	 
wf	costs	cost	 	 	 	 
wf	and	and	 	 	 	 
wf	are	be	 	 	 	 
wf	more	more	 	 	 	 
wf	prone	prone	 	 	 	 
wf	to	to	 	 	 	 
wf	take	take	 	 	 	 
d003.s011.t008	risks	risk	N	خطرہ	خطرہ	bn:00030747n	True
wf	because	because	 	 	 	 
wf	they	they	 	 	 	 
wf	do	do	 	 	 	 
wf	n't	n't	 	 	 	 
wf	respond	respond	 	 	 	 
wf	to	to	 	 	 	 
d003.s011.t009	shareholders	shareholder	N	ہولڈرز	ہولڈرز	bn:00070914n	False
wf	.	.	 	 	 	 
wf	Exxon-Mobil	exxon-mobil	 	 	 	 
wf	and	and	 	 	 	 
wf	Occidental	occidental	 	 	 	 
wf	Petroleum	petroleum	 	 	 	 
wf	Inc.	inc.	 	 	 	 
wf	were	be	 	 	 	 
wf	the	the	 	 	 	 
wf	only	only	 	 	 	 
wf	American	american	 	 	 	 
d003.s012.t000	companies	company	N	کمپنیاں	کمپنی	bn:00021286n	True
wf	that	that	 	 	 	 
wf	reached	reach	 	 	 	 
d003.s012.t001	deals	deal	N	معاہدے	معاہدہ	bn:00008568n	False
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d003.s012.t002	ministry	ministry	N	وزارت	وزارت	bn:00055180n	True
wf	.	.	 	 	 	 
wf	Major	major	 	 	 	 
d003.s013.t001	firms	firm	N	قائم	قائم	bn:00014160n	True
wf	such	such	 	 	 	 
wf	as	as	 	 	 	 
wf	Chevron	chevron	 	 	 	 
wf	and	and	 	 	 	 
wf	ConocoPhillips	conocophillip	 	 	 	 
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	have	have	 	 	 	 
wf	cultivated	cultivate	 	 	 	 
wf	close	close	 	 	 	 
d003.s013.t002	ties	tie	N	تعلقات	تعلق	bn:00028625n	False
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
wf	Iraqi	iraqi	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
wf	and	and	 	 	 	 
wf	have	have	 	 	 	 
wf	provided	provide	 	 	 	 
wf	technical	technical	 	 	 	 
d003.s013.t003	advice	advice	N	مشاورت	مشاورت	bn:00001592n	False
wf	in	in	 	 	 	 
wf	recent	recent	 	 	 	 
d003.s013.t004	years	year	N	برسوں	برس	bn:00078738n	True
wf	,	,	 	 	 	 
wf	walked	walk	 	 	 	 
wf	away	away	 	 	 	 
wf	empty-handed	empty-handed	 	 	 	 
wf	.	.	 	 	 	 
wf	Russian	russian	 	 	 	 
d003.s014.t000	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	Lukoil	lukoil	 	 	 	 
wf	and	and	 	 	 	 
wf	Gazprom	gazprom	 	 	 	 
wf	were	be	 	 	 	 
wf	the	the	 	 	 	 
wf	top	top	 	 	 	 
wf	stakeholders	stakeholder	 	 	 	 
wf	in	in	 	 	 	 
wf	two	two	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d003.s014.t001	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	True
wf	awarded	award	 	 	 	 
wf	this	this	 	 	 	 
d003.s014.t002	weekend	weekend	N	ہفتے	ہفتہ	bn:00080816n	True
wf	.	.	 	 	 	 
wf	State-owned	state-owned	 	 	 	 
wf	China	china	 	 	 	 
wf	National	national	 	 	 	 
wf	Petroleum	petroleum	 	 	 	 
wf	Corporation	corporation	 	 	 	 
wf	on	on	 	 	 	 
wf	more	more	 	 	 	 
d003.s015.t001	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	True
wf	than	than	 	 	 	 
wf	any	any	 	 	 	 
wf	other	other	 	 	 	 
d003.s015.t002	company	company	N	کمپنی	کمپنی	bn:00021286n	True
wf	and	and	 	 	 	 
wf	walked	walk	 	 	 	 
wf	away	away	 	 	 	 
wf	with	with	 	 	 	 
wf	large	large	 	 	 	 
d003.s015.t003	stakes	stake	N	حصص	حصص	bn:00047081n	False
wf	in	in	 	 	 	 
d003.s015.t004	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	True
wf	for	for	 	 	 	 
wf	two	two	 	 	 	 
wf	major	major	 	 	 	 
d003.s015.t005	fields	field	N	شعبوں	شعبہ	bn:00034265n	False
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	all	all	 	 	 	 
wf	know	know	 	 	 	 
wf	that	that	 	 	 	 
wf	is	be	 	 	 	 
wf	on	on	 	 	 	 
d003.s016.t001	track	track	N	راہ	راہ	bn:00023288n	True
wf	to	to	 	 	 	 
wf	become	become	 	 	 	 
wf	a	a	 	 	 	 
wf	major	major	 	 	 	 
wf	economic	economic	 	 	 	 
wf	as	as	 	 	 	 
wf	well	well	 	 	 	 
wf	as	as	 	 	 	 
wf	technological	technological	 	 	 	 
d003.s016.t002	power	power	N	طاقت	طاقت	bn:00041585n	True
wf	,	,	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
d003.s016.t003	spokesman	spokesman	N	ترجمان	ترجمان	bn:00073526n	True
wf	Assam	assam	 	 	 	 
wf	Jihad	jihad	 	 	 	 
wf	said	say	 	 	 	 
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	feel	feel	 	 	 	 
wf	confident	confident	 	 	 	 
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
wf	Chinese	chinese	 	 	 	 
d003.s017.t000	company	company	N	کمپنی	کمپنی	bn:00021286n	True
wf	will	will	 	 	 	 
wf	be	be	 	 	 	 
wf	on	on	 	 	 	 
d003.s017.t001	par	par	N	برابر	برابر	bn:00031285n	False
wf	with	with	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.t002	competitors	competitor	N	حریفوں	حریف	bn:00017562n	False
wf	and	and	 	 	 	 
wf	will	will	 	 	 	 
wf	deliver	deliver	 	 	 	 
wf	on	on	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.t003	commitments	commitment	N	وعدوں	وعدہ	bn:00021034n	False
wf	towards	towards	 	 	 	 
d003.s017.t004	Iraq	iraq	N	عراق	عراق	bn:00002362n	True
wf	.	.	 	 	 	 
d003.s018.t000	Companies	company	N	کمپنیوں	کمپنی	bn:00021286n	True
wf	pre-selected	pre-selected	 	 	 	 
wf	to	to	 	 	 	 
wf	submit	submit	 	 	 	 
d003.s018.t001	bids	bid	N	کیں	کرنا	bn:00010262n	True
wf	made	make	 	 	 	 
d003.s018.t002	offers	offer	N	پیشکشیں	پیشکش	bn:00058679n	True
wf	that	that	 	 	 	 
wf	were	be	 	 	 	 
wf	then	then	 	 	 	 
wf	compared	compare	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	per	per	 	 	 	 
d003.s018.t003	barrel	barrel	N	بیرل	بیرل	bn:00008694n	False
d003.s018.t004	fee	fee	N	فیس	فیس	bn:00033939n	False
wf	the	the	 	 	 	 
d003.s018.t005	ministry	ministry	N	وزارت	وزارت	bn:00055180n	True
wf	was	be	 	 	 	 
wf	willing	willing	 	 	 	 
wf	to	to	 	 	 	 
wf	pay	pay	 	 	 	 
wf	for	for	 	 	 	 
wf	boosting	boost	 	 	 	 
d003.s018.t006	output	output	N	پیداوار	پیداوار	bn:00059788n	False
wf	above	above	 	 	 	 
wf	current	current	 	 	 	 
d003.s018.t007	levels	level	N	سطح	سطح	bn:00025965n	False
wf	at	at	 	 	 	 
wf	each	each	 	 	 	 
d003.s018.t008	field	field	N	فیلڈ	فیلڈ	bn:00034265n	True
wf	.	.	 	 	 	 
wf	US	us	 	 	 	 
d004.s000.t000	banks	bank	N	بینک	بینک	bn:00008364n	False
wf	repay	repay	 	 	 	 
d004.s000.t001	state	state	N	ریاستی	ریاستی	bn:00074010n	False
d004.s000.t002	support	support	N	کرتے	کرنا	bn:00007799n	True
wf	The	the	 	 	 	 
wf	crisis-hit	crisis-hit	 	 	 	 
d004.s001.t000	US	us	N	امریکی	امریکی	bn:00003341n	True
wf	major	major	 	 	 	 
d004.s001.t001	banks	bank	N	بینک	بینک	bn:00008364n	False
wf	are	be	 	 	 	 
wf	breaking	break	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	their	they	 	 	 	 
d004.s001.t002	state	state	N	ریاستی	ریاستی	bn:00074010n	False
d004.s001.t003	shackles	shackle	N	زنجیروں	زنجیر	bn:00011975n	True
wf	.	.	 	 	 	 
wf	On	on	 	 	 	 
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	repaid	repay	 	 	 	 
wf	the	the	 	 	 	 
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.t002	bank	bank	N	بینک	بینک	bn:00008364n	False
d004.s002.t003	protection	protection	N	تحفظ	تحفظ	bn:00064839n	False
d004.s002.t004	fund	fund	N	فنڈ	فنڈ	bn:00036839n	True
wf	TARP	tarp	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.t005	amount	amount	N	رقم	رقم	bn:00003601n	True
wf	USD	usd	 	 	 	 
wf	45	45	 	 	 	 
wf	billion	billion	 	 	 	 
wf	(	(	 	 	 	 
wf	nearly	nearly	 	 	 	 
wf	EUR	eur	 	 	 	 
wf	30	30	 	 	 	 
wf	billion	billion	 	 	 	 
wf	)	)	 	 	 	 
wf	in	in	 	 	 	 
wf	one	one	 	 	 	 
wf	go	go	 	 	 	 
wf	.	.	 	 	 	 
wf	And	and	 	 	 	 
wf	,	,	 	 	 	 
wf	according	accord	 	 	 	 
wf	to	to	 	 	 	 
d004.s003.t000	reports	report	N	رپورٹوں	رپورٹ	bn:00000739n	True
wf	from	from	 	 	 	 
d004.s003.t001	US	us	N	امریکی	امریکی	bn:00003341n	True
d004.s003.t002	broadcaster	broadcaster	N	نشریاتی	نشریاتی	bn:00013240n	True
wf	CNBC	cnbc	 	 	 	 
wf	,	,	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	is	be	 	 	 	 
wf	also	also	 	 	 	 
wf	planning	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	repay	repay	 	 	 	 
wf	the	the	 	 	 	 
d004.s003.t003	state	state	N	ریاستی	ریاستی	bn:00023236n	False
d004.s003.t004	support	support	N	حمایت	حمایت	bn:00007799n	True
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s004.t000	institutions	institution	N	ادارے	ادارہ	bn:00031641n	True
wf	thereby	thereby	 	 	 	 
wf	want	want	 	 	 	 
wf	to	to	 	 	 	 
wf	wiggle	wiggle	 	 	 	 
wf	themselves	themselves	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.t001	restrictions	restriction	N	پابندیوں	پابندی	bn:00051251n	True
wf	going	go	 	 	 	 
wf	hand-in-hand	hand-in-hand	 	 	 	 
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.t002	acceptance	acceptance	N	قبول	قبول	bn:00000649n	True
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.t003	money	money	N	رقم	رقم	bn:00055644n	True
wf	,	,	 	 	 	 
wf	such	such	 	 	 	 
wf	as	as	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.t004	limits	limit	N	حد	حد	bn:00051250n	True
wf	on	on	 	 	 	 
d004.s004.t005	manager	manager	N	مینیجر	مینیجر	bn:00027366n	False
d004.s004.t006	bonuses	bonus	N	فیسوں	فیسوں	bn:00012042n	False
wf	and	and	 	 	 	 
wf	the	the	 	 	 	 
wf	paying	pay	 	 	 	 
wf	of	of	 	 	 	 
wf	high	high	 	 	 	 
wf	.	.	 	 	 	 
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	had	have	 	 	 	 
wf	raised	raise	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	19	19	 	 	 	 
wf	billion	billion	 	 	 	 
wf	from	from	 	 	 	 
d004.s005.t000	investors	investor	N	کاروں	کار	bn:00047367n	True
wf	through	through	 	 	 	 
wf	convertible	convertible	 	 	 	 
d004.s005.t001	loans	loan	N	قرضوں	قرض	bn:00051693n	True
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s006.t000	rest	rest	N	باقی	باقی	bn:00008047n	False
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.t001	amount	amount	N	رقم	رقم	bn:00003601n	True
wf	was	be	 	 	 	 
wf	taken	take	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
wf	own	own	 	 	 	 
d004.s006.t002	kitty	kitty	N	بلی	بلی	bn:00047831n	False
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	was	be	 	 	 	 
wf	well	well	 	 	 	 
wf	filled	fill	 	 	 	 
wf	through	through	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.t003	sale	sale	N	فروخت	فروخت	bn:00068915n	True
wf	of	of	 	 	 	 
d004.s006.t004	business	business	N	بزنس	بزنس	bn:00014136n	False
d004.s006.t005	units	unit	N	یونٹس	یونٹ	bn:00079107n	False
wf	.	.	 	 	 	 
wf	head	head	 	 	 	 
wf	Kenneth	kenneth	 	 	 	 
wf	Lewis	lewi	 	 	 	 
wf	extended	extend	 	 	 	 
wf	his	he	 	 	 	 
wf	express	express	 	 	 	 
wf	thanks	thanks	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	American	american	 	 	 	 
wf	taxpayer	taxpayer	 	 	 	 
wf	on	on	 	 	 	 
wf	Wednesday	wednesday	 	 	 	 
wf	evening	evening	 	 	 	 
wf	:	:	 	 	 	 
wf	The	the	 	 	 	 
wf	cash	cash	 	 	 	 
wf	injection	injection	 	 	 	 
wf	helped	help	 	 	 	 
wf	over	over	 	 	 	 
wf	a	a	 	 	 	 
wf	very	very	 	 	 	 
wf	difficult	difficult	 	 	 	 
wf	time	time	 	 	 	 
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s008.t000	bank	bank	N	بینک	بینک	bn:00008364n	False
wf	overstretched	overstretch	 	 	 	 
wf	at	at	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.t001	height	height	N	عروج	عروج	bn:00000942n	True
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	financial	financial	 	 	 	 
d004.s008.t002	crisis	crisis	N	بحران	بحران	bn:00023844n	True
wf	by	by	 	 	 	 
wf	taking	take	 	 	 	 
wf	over	over	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.t003	investment	investment	N	کاری	کاری	bn:00047358n	True
wf	Merrill	merrill	 	 	 	 
wf	Lynch	lynch	 	 	 	 
wf	.	.	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	also	also	 	 	 	 
wf	plans	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	raise	raise	 	 	 	 
d004.s009.t000	cash	cash	N	نقد	نقد	bn:00016448n	True
wf	on	on	 	 	 	 
wf	the	the	 	 	 	 
wf	capital	capital	 	 	 	 
wf	market	market	 	 	 	 
wf	to	to	 	 	 	 
wf	free	free	 	 	 	 
wf	itself	itself	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
d004.s009.t001	liabilities	liability	N	قرضوں	قرض	bn:00050920n	True
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s009.t002	state	state	N	ریاست	ریاست	bn:00074010n	True
wf	.	.	 	 	 	 
wf	Already	already	 	 	 	 
wf	on	on	 	 	 	 
d004.s010.t000	Thursday	thursday	N	جمعرات	جمعرات	bn:00076744n	True
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
d004.s010.t001	US	us	N	امریکی	امریکی	bn:00003341n	True
d004.s010.t002	bank	bank	N	بینک	بینک	bn:00008364n	False
wf	was	be	 	 	 	 
wf	able	able	 	 	 	 
wf	to	to	 	 	 	 
wf	announce	announce	 	 	 	 
wf	a	a	 	 	 	 
d004.s010.t003	capital	capital	N	سرمایہ	سرمایہ	bn:00015496n	True
d004.s010.t004	increase	increase	N	اضافے	اضافہ	bn:00046356n	True
wf	of	of	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	20	20	 	 	 	 
wf	billion	billion	 	 	 	 
wf	,	,	 	 	 	 
wf	reported	report	 	 	 	 
wf	CNBC	cnbc	 	 	 	 
wf	with	with	 	 	 	 
d004.s010.t005	reference	reference	N	حوالہ	حوالہ	bn:00000939n	True
wf	to	to	 	 	 	 
d004.s010.t006	circles	circle	N	حلقوں	حلقہ	bn:00008279n	True
wf	.	.	 	 	 	 
wf	A	a	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
d004.s011.t000	spokesman	spokesman	N	ترجمان	ترجمان	bn:00073526n	True
wf	declined	decline	 	 	 	 
wf	to	to	 	 	 	 
wf	comment	comment	 	 	 	 
wf	.	.	 	 	 	 
wf	Goldman	goldman	 	 	 	 
wf	Sachs	sach	 	 	 	 
wf	,	,	 	 	 	 
wf	JP	jp	 	 	 	 
wf	Morgan	morgan	 	 	 	 
