rumble	گڑگڑاہٹ گڑ گڑانا گھڑ گھڑاہٹ گُڑُگڑ گڑگڑانا گُڑگُڑانا
rumpus	ادھم ہنگامہ رُہلا
runaway	آپ بھاگ رہا تھا ہو ہوتا ہوں ہے رہی تھی تھیں گی گے ہوتی ہیں رہے تھے ہوتے کر، کے بھاگؤ بھاگئی بھاگئیں، بھاگئیے بھاگئے بھاگتا بھاگتی بھاگتے بھاگنا بھاگنے بھاگیا میں بھاگؤں وہ بھاگئیں ہم یہ بھاگُو بھگّا بھگوّ بھگیل بھگیلا پلاتک بھگوڑا
rupture	دراڑ دراڑوں دراڑیں چخ کسَر پھٹنا
sacrifice	تْیاگ تیاگ کرنا چڑھاوا فدیہ صدقہ ارپن اُضحیہّ آہُوتی بھینٹ جج ذبِیحہ نِچھاور
sad	اُدَاس اچاٹ دیدہ آزردہ افسوسناک اندوہ چپ غمگین مردہ اُچاٹ افسردہ آزُردہ بستہ بھاری پژمُردہ پِھیکا حزیں دُکھی رنجہ روتا سُتوہ سوختہ سوگی کشیدہ گِرِفتہ محزوں مُوَلّہ رنجیدہ
sadly	سے غمگینی
sadness	اداسیاں اداسیوں دکھ پیلاپن ململاہٹ
safe	ساودھان سلامت مامون تِجوری حرِیز سلیم مُطمئن
safeness	اہنسا
safety	رکشاؤ رکشاؤں رکشائیں حفاظت سلامتی آڑ بچائو بچت حِفاظت سلام سلامت کُشل
sagacious	ذَہِین ذہین نقطہ ذکی چاتُر چترُ چمتکاری داہی فرزانہ
sailboat	کشتیاں
sailor	جہازی
saint	اولیا کامل کامِل کامِلو کامِلوں پیر مغان اَوتار اولیااللہ پِیر رِکھی سِدھ گُسائیں
saliva	تھوک تُھوک خِیو کف
saloon	بیٹھک
salt	نمک شورہ نمکینی کلّر ملنگی نمکیات نمکین
salty	نمکین کھاری
salutation	سلام نمستے نَمَسْتے کورنش بندھن دھوک سلامی مُجرا
samosa	سموسو سموسوں سموسہ سموسے سنبوسہ
sample	نمونہ نَمُوْنَہ نمونے پُتلا کَینڈا
sandal	چپل چپّل چپّلو چپّلوں چپّلیں جُوتیاں
sanskrit	سنسکرت سنسکرتو سنسکرتوں سنسکرتیں سنسکرِت
sarcasm	استہزا چوٹ اہانت اُلانا چُٹکی مِہنا
satin	اطلسوں ساٹن
satisfy	بَھرَن بَھرَنو بَھرَنوں بھرن کرنا مطمئن دھاپنا
saturday	ہفتو ہفتوں ہفتہ ہفتے ہَفْتَہ شنبہ
savoury	سوادو ذائقہ بامزہ چٹکیلا لُتپُتا مِشٹ
say	باتوں باتیں کلمہ کہاوت کہنا کہا سنا ضرب کرنا بچن بھاکنا پرسنگ پُھوٹنا فرمُودہ کہہ کہن مذکُور مزبُور مقالہ مقُولہ کلمات
scallion	کاندا
scar	خراشوں خراشیں چوٹ کھرونچ جرح ڈھلوانی چٹان کڑاڑا کھڑی چٹکارا چکّان چِنھ چیکا
scarcity	اکال کمی کال کم یابی اُوڑا توڑا تھُڑی تھوڑ چٹکا دُکال عُسرت کمیابی کھینچ
scare	اچانک ڈر دہلانا ڈرانا خوفزدہ کرنا دہشت بُھچکانا بھڑکانا سنسناہٹ
scatter	بکھراو ابتر بکھیرنا ڈالنا پھیلانا پھینکنا بکھرنا چھٹکنا اُچھالنا افشاں آوارہ بِتھارنا بِتُھوننا بٹانا بِکھرا بِکھرانا بِکھراؤ بِھرّی پراگندہ پریدہ پریشان پھَیلانا تِربِھر توڑنا تھتھلنا جولیدہ چِھترانا چِھترائو چِھتربِتر چھٹپٹانا چِھٹکانا چِھدرانا چِھڑکنا چِھینٹا ریختہ ریز ریزاں فِشاں گھال
scene	نظارو نظاروں نظارَہ نظارہ نظارے مَناظِر سمان سماں ظاہِرہ کانڈ
scheme	کھیل کھیلو کھیلوں ڈول ڈھانچا منصوبہ تجویز کار اُپائے باندھنُو تَوطِیہ جوڑنا جھکّڑ چال حِکمتی ڈَول مُریب
schism	دراڑوں دراڑیں تفرقہ
scholar	آچارْیَہ آچاریہ چھاتر علامہ بھٹ پانڈا پنچالی تلامِذہ مشائخ وِدیارتھی
scholastic	استادانہ کلامی مُدرِّسانہ
school	اسْکُولو اسْکُولوں اسکول گاہ مدرسہ مذہب اِسکول آموزگاہ مدرِسہ مکاتِب ہوس
schoolboy	چھاتر
science	سائنس شاستروں وگیان وگیانو وگیانوں حِکمت دھی مطال عہ
scientific	سائنسی
scissor	قینچی قینچیاں قینچیو قینچیوں
scoot	اچانک نکل بھاگنا ہانکنا
scorn	گھرنا گھن اہانت اِہانت نِکوہش
scorpion	بچھو بِچّھو
scourge	بلاؤں بلائیں بلّوں بلّے بُلوں بُلے بِلوں بِلے چابک
scrap	پارچہ کباڑ کباڑو کباڑوں کھنڈ کانٹ چھانٹ کوڑا انگڑکھنگڑ پُرزہ چِرکُٹ چھٹن چِھیلن ریزہ کُھرچائی پارہ چھانٹن
scratch	خراشوں خراشیں کانٹ چھانٹ رگڑا کھرچنا کریدنا کھونچ کھرچنے کا چرپٹا چرکا چکّان چینٹ چِھیلنا حارِصہ کِرولنا کُھجانا کھُجلانا کھرونچ کھرونچا کھرونچنا کُھرینچ کھوچ گِھس گِھسّا
screen	پٹل پٹلو پٹلوں آڑ کرنا اوٹ پردہ پٹ اوجھل اولا ٹیک جھانپنا جھجھری
scribe	لیکھک لیکھکو لیکھکوں کاتب لکھنے کاتِب نویسندہ
scythian	سکا
sea	ساگر سمندر سمندروں کا کنارہ
seal	سکہ مَہر مَہَر مُہر مِہر مِہِر مہر چھاپو چھاپوں چھاپَہ چھاپہ چھاپے کوٹا کوٹو کوٹوں کوٹے چھاپ خاتم اِشٹام چھاپا سربستہ سِکّہ مختوُم سیاہی چہرہ
seaman	جہازی ناخدوں ناخدے
seance	بیٹھک
search	ڈھونڈھ چھان ڈھونڈھنا کھنگالنا کھوج لگانا تجسس کرنا ٹوہ جستجو پکار پرچُول پِزوہش ٹٹول ٹوہاٹوئی ٹوہنا جس جُست جُستجو جویائی جھڑتی دیکھنا ڈھنڈورا ڈُھنڈیا ڈُھونڈ ڈُھونڈنا کاوِش کُرید کھکھوڑنا گاہنا نِکالنا کریں فکر
season	رِتُو جہاں دیدہ منجھا ہوا ہندن سماں چھونکنا جھالنا اوان اوسرا پہرا دیرینہ ساکھا سمے عہد گھاگ ہنگام خرانٹ
seasoning	تڑکا پٹ پُٹ چَھونک چَھونکن
seat	حلقہ حَلْقوں حَلْقَہ حَلْقہ حَلْقے نشستوں نشستیں بٹھانا گہوارہ کرسی تخت بِٹھانا بَیٹھا بَیٹھک بَیٹھے ٹِھیا جا مآب نِشِستہ وِسادہ
second	دوسرا دوسرو دوسروں دوسری دوسرے ثانیئہ کرنا تائید پُنر ساعت مُستعمل دوس دُوجا پل
secrecy	پردو پردوں پردہ پردے پَرْدَہ خفیہ اولا چُھپائو
secret	بھید چھپا خفیہ نہاں پوشیدہ سربستہ اگوچر انت اولا بھانڈا بھرم بھیت بھیدبھائو پِنہاں پول چور چُھپا چھند حِجابی خُفیہ درپردہ سِر سِرّی عُقدہ کُنہ گومگو مکنُون نِہاں نِہانی
secretary	ناظم ناظِم سِکتّر
sect	سمپرداے فرقہ مذہب اُمّت اُمم پنت پنتھ جات دُودھ طائِفہ فِرقہ منڈلی
sectarian	مذہبی فرقہ پنتھی
section	قسمت کھنڈ دفعہ حصہ خانہ محکمہ شعبہ اجزا ٹکڑا صِیغہ قطعہ کانڈ وصلہ
security	اہنسا امن بچاؤ سلامتی سیکیورٹی سیکیورٹیز اِحفاظ بانہہ حِفاظت ذِمّہ سِپر کُریال کفُولیت حفاظت کفالت
seed	دانہ ادّھیا انکُر بِیا بِیج بِیجنا بِیرج جام ڈھونڈی زِہ کنک گُٹھلی نُطفہ
see	ناظر مچھلی کرنا دیکھنا نگاہ ڈالنا اُرجُوحہ انکھیارا آرہ پیکھنا ٹِیپنا چِیرنا دِرِشٹ دِیدہ دیکھا دیکھتا سُوجھنا کرانت لکھنا نِرکھنا نِہارنا ہیرنا نظریں دیکھیں جیکے
seek	ڈھونڈھ جویاں خواہاں ڈھونڈھنا کھوج لگانا میں جانا جُستجو جستہ جُو جُوئی جویا جویائی ڈُھونڈنا کھوجنا گاہنا مطلوب کریں جستجو
seemingly	بظاہر ظاہِراً
seethe	کر پکانا کھولنا ہیجان کھولاہٹ کھولتا ہوا بھُننا سِجھانا
segment	ٹکڑا کھنڈ ایک حصہ قطعہ حِصّہ وصلہ
seize	مقبوضہ مقبوضے مَقْبُوضَہ آگرہ آگْرَہ چھیننا دھرنا کرنا پکڑنا قبضہ اخذ بندھن پکڑ انٹوچنا پکڑائی پکڑوانا تھامنا چِھیننا دھرائی سِتاں کٹکا گِرہن گہنا گھاڑنا نہب ہرنا ہڑپنا ہتھیانا
seizure	اچانک حملہ قَبْضوں پکڑ قبضہ گِیرائی
selfishness	ہماہمی آپا دھاپی آپادھاپی مطلب
sellable	بِکاؤُ بکاؤ
semen	ویریہ بِیج بِیرج نُطفہ
semiformal	تجھ کو تجھے نے تمھارا تمھاری تمھارے تمھیں تمہارا تمہاری تمہارے تمہیں
sempiternal	ابدی پایندہ
senator	سینیٹر
senility	بُڑھاپا بُڑھاپو بُڑھاپوں بُڑھاپے بڑھاپا
senna	سنا
sensational	احساساتی بہت اچھا سنسنی
sense	ارتھ جی مضامین حاصل کلام ہوش مطلب بُدھ پربودھ تکُ چِت چیتَنا حاسّہ حِس دھی قِیافہ معنی مفہُوم ہوشمندی تکلیف فہم
senseless	جڑ بے معنی اوٹ پٹانگ اچیت چپڑغٹّو خُفتہ گُٹ مدہوش
sensible	سمجھدار سُلجھا ہوشمند ہوشیار
separate	الگ جدا جُدا یُت اچاٹ علیحدہ پھٹکل پھٹکر کرنا بچانا پھٹکنا ہونا رہنا تھلگ پرے اُچلنا ادھر اُکھاڑنا بائِب بِچُورنا بِچھڑا بِچھڑانا بِچھلنا بِچھوڑنا بِرہن پرتھک پُھٹ پھٹکا پُھٹکر پُھوٹنا چُھٹّا چھٹاؤ چھٹواں چھڑا چھڑی چھڑِیلا چھنٹا علاحدہ علَیحدہ فُرادیٰ مفروق مُنفک مہجور نِباڑنا جداگانہ
separately	الگ جدا گانہ جداگانہ علَیحدہ فُرادیٰ
separation	جدائی فاصلہ چُھوٹ چُھوٹو چُھوٹوں چُھوٹیں چھوٹ علیحدگی ہجر جدائ الگاوا اِنسلاخ اِنفکاک بِجوگ بِرہ بِرہا پھٹاؤ پُھوٹ تفرقہ تنہائی جُدائی دُوئی علَیحدگی گنڈا مہجوری ہِجر
sept	احاطہ باڑہ
sequence	سلسلہ
series	سلسلہ لڑ سطر سِلسلہ سِلک
serious	گمبھیر گنبھیر متین سنجیدہ گہرا گہری مُہتم نِیوا
servant	چاکر بندہ حاشیہ ملازم نمک نوکر اجیر ادھین باہُک پروانہ پروردہ ٹہلوا خِدمتی رقَبہ عِباد لاچین محکوم نَوکر خادِم
service	خدمتوں خدمتیں ذمہ نوکری کاریہ ملازمت ٹہل چاکری چَوکی خادِمی کام نَوکری
servitude	بھجن ٹہل چاکری خادِمی
session	بیٹھک نشستوں نشستیں دَورہ
setback	رکاوٹ رکاواٹ
setoff	روانوں روانہ روانے
settlement	آبادی آبادیاں آبادیو آبادیوں ادائیگی بستیاں بستیوں فیصلہ تصفیہ معاہدہ اِستعمار بندی پتّن پرچھا پِنڈ پُورہ پھٹاکا پھرچھا تنقیہ ٹھہرائو چُکائی چُکت چُکَوتا فَیصلہ گنج گوٹ نِبٹائو نِپٹائو
settler	مُعَمَّرَہ مکین آباد
seven	سات - ہفت
seventeen	سترہ
seventh	ساتواں ساتوِیں ساتویں ہفتُم
several	کئی کئ کِتنا فہرستیں
severance	جدائی چُھوٹ
severe	پرش کٹھور بے کڑا کٹھن ٹٹار دھڑ کڑک کڑی کھڑتل ہائل
sex	میتھن جنسی جنس مادہ جِنس جِنسیّت کام
sextuple	چھ گنا گنی گنے
shackle	زنجیروں زنجیریں بندھن ہتھ کڑی لگانا جکڑنا ڈالنا ہتھیالہ سلک
shade	سایوں سایہ سایے چھاؤں چھایا آڑ پرچھاؤں پرتو پرچھانواں پرچھائیں چھان چھاں چھائوں چُھوٹ سائبان صُفّہ
shadow	سایوں سایہ سایے عکس چھاؤں چھایا پرچھاواں پرچھاؤں اندھیرا پرچھانواں پرچھائیں جھائِیں چھان چھاں چھائوں ظِل ہیُولانی
shag	اجڑے
shah	شاہ شَاہ
shake	آپ کَان٘پو گی گے کَان٘پے میں کَان٘پوں وہ کَان٘پیں کان٘پنا کانپنا کَان٘پ رہا تھا ہو ہوتا ہوں ہے رہی تھی تھیں ہوتی ہیں رہے تھے ہوتے کر، کے کَان٘پا کَان٘پتی کَان٘پتے کَان٘پنا کَان٘پنے کَان٘پی کَان٘پیں، کَان٘پئے ہم یہ لرزاں کمپ کمپت کمپن کمپنو کمپنوں کمپو کمپوں پیچھا چڑانا ڈھیلا کرنا ہلانا یا پھڑ پھڑانا دہلنا ہلنا تھر تھرانا ہوا تھراتا لرزہ دہلا ہلا اِرتعاش اِشکالنا اُکھڑا پھڑکانا تھرتھرانا جُنباں جھٹک جھٹکانا جھٹکنا جِھڑجِھڑانا جھکورا جھکورنا جھکولا جھکولنا جھلورنا چالن چالنا چپل چرپھرانا چری دہلانا دھچکنا ڈگمگ ڈگمگانا ڈُلانا ڈِھلمل رعشہ کپ کسمساہٹ گِٹکری مچکانا ہالاڈولا ہِچکولا ہدرانا ہِل ہِلا ہِلانا ہِلنا ہِلورنا ہلہلانا ہلہلاہٹ کپکپانا
shallow	چھوچھا اوچھا چھچھلا چھچھورا ہلکا ہیچ کم پھُلپھُلا چِھچھلا چُھوچھا اُتھلا سطحی
shameless	ننگے باختہ بے ڈھیٹ بھڑوا پِھٹّا چپڑاؤُ چِکنا دِھرِشٹ ڈِھیٹ رکیک نکٹا نہنگ
shard	ٹکڑا کِرچی
share	حصہ حِصّوں حِصّہ حِصّے قسط قِسْطوں قِسْطیں ساجھی بانٹنا کرنا پاؤں میں ہونا پڑتا پتی قسمت ساجھا اِسہام انس انگ بانٹ بانٹی باہمی بٹ بٹائو بٹوارا بنٹ بنٹانا بہرہ بِہری بھاگ پاؤں پتّی چھاندا سہم وٹ شکریاں
sharp	تیز تیکھا ذکی ذہین بُرّاں بِنَّوٹیا پاکھٹ پانچ پٹُو پُرزہ پکّا تِیکھا جھپاسیا چترُ چرپرا چرکٹا چوکھا دھاردار رواں کٹیلا مِرچ دَھونتال
sharpness	تیج کاٹ کائیاں پن تیزی تیکھاپن خط
shed	اتارنا پنڈال افشاں پاکھا ڈھالنا ریز منڈوا
sheeny	اججول
sheep	بھیڑ میش بھیڑیا کِھڑک
sheer	سماق صرف اِکہرا نِری خوبصورت ہوا یہ خالِص
sheet	پنا پرچہ ورقہ اوڑھنا بِچھاون بُردہ جنگلا
shelf	الماریاں الماریوں طاقچہ
shelter	سایوں سایہ سایے پناہ چھایا آڑ کرنا اوٹ پردہ اڑتلا بچائو پال ڈھال سائبان عریش مُتّکا مورچہ تحصین
shepherd	چوپان چرواہا گڈریا پاسبان چک رکھوالا
shiftless	ناسمجھ
shimmer	جِھلْمِل جِھلْمِلو جِھلْمِلوں جِھلْمِلیں جھلمل
shine	اجلاہٹ جیوتی جیوتیاں جیوتیو جیوتیوں چمک چمکنا چٹکنا جھلکنا اوپ بِجبجانا بھال پرتاب پرکاش تکلیل جگجگانا جگرجگر جگمگ جھل جھلجھلانا جھلک جھلکار جِھلمِلاہٹ جھماجھم جھمجھمانا جھمکنا چِلکنا چم چِھٹکنا چھمچھمانا دگدگاہٹ دھکدھکانا ڈلکنا ڈَہڈہانا لپک لَوکنا لہکنا لشکار
shin	تابندہ پرکاش چمکیلا فروزاں انور بِجبجا بِراجمان بھبُوکا پالت پرآب پِنڈلی تاباں تابِندہ تابہ تابیدہ تکلیل چٹک چِٹکی چِلکا چماچم چمکوّل چوچُہاتا چِھلچھلاتا زواہِر شُبھ فُروختہ فُروزاں لک نِکھرا درخشندہ سِجل
shiny	چمکیلا جگرجگر
ship	جَہاز جہاز جہازو جہازوں پوت پُوت پُوتو پُوتوں ناؤ سفینہ بھیجنا کرنا
shipworm	بتوں بُتوں سُرفہ
shirt	قمیضوں قمیضیں کرتا
shit	پا خانہ پاخانہ
shiver	آپ کَان٘پو گی گے کَان٘پے میں کَان٘پوں وہ کَان٘پیں کان٘پنا کانپنا کَان٘پ رہا تھا ہو ہوتا ہوں ہے رہی تھی تھیں ہوتی ہیں رہے تھے ہوتے کر، کے کَان٘پا کَان٘پتی کَان٘پتے کَان٘پنا کَان٘پنے کَان٘پی کَان٘پیں، کَان٘پئے ہم یہ جاڑا چڑھنا پھریری تھر تھرانا پُھوٹا تھرتھرانا تھرتھراہٹ جُھرجُھری رعشہ سُکڑنا سنسناہٹ سنسنی کپ کپکپاہٹ کپکپی کِٹکِٹانا لرزاں لرزہ لغزاں ہدیانا کپکپانا
shock	چَکِت چکت دھچکا صدمہ جھٹکا حیران اِندہاش پٹکی تھپیڑا ٹکّر ٹھسکا جھٹاس جھکور جھکولا چپیٹ چوٹ دہاکا دھک گِھسّا گُھونسا ہِچکا
shoe	جوتا جوتی پاپوش پاتابی پاتن پنہی جمانا جُوتا جُوتی جُوتیاں چارُق چپڑاؤُ چِھیتر کالبُد
shoot	کیل مچان چھوڑنا نکلنا لگنا آنکھوا دھماکا کار اکھوا انکُر باہنا بِجوا پِیکا پُھٹاؤ پُھوٹنا ٹپاّ ٹُوسا ٹِیکا جمانا چھرّا نِکلنا نَونِہال نِہال
shop	پنیشالا کرنا کار خانہ گھسے پٹے ہٹیّ تھیلا
shore	تیر کناروں کنارہ کنارے کِنارَہ سہارا ٹیک ٹیکن تِیر کرارا کراں کِنار کِنارہ
shortsightedness	اندھا پن
shoulder	کندھا شانہ بہ پکَھوڑا قُوارہ کاندھا کھوا کھوے مُڈّھا مونڈھا کندہ
show	تیاریاں تیاریوں نخرے دکھانا دکھائ نمائش دکھاوا بگھارنا نکالنا پیش کرنا ظاہر دکھنا جلوہ نظر بھڑک ٹھسّا جھلکنا جھمکانا چمتکار دِکھانا دِکھاوا دِکھائو دِکھائی دِکھلانا دمدمہ رِیا ریاکاری سُجھانا سُوجھانا کَوتک نظارہ نُمائش نُمائی کھیل دیکھنا لقلقہ
showy	اججول بھڑکیلا چھچھورا دکھاوٹی کج کلاہ نمائشی رنگ ظاہر اوچھا چٹکیلا دِکھائوُ رنگیلا مُکلّل
shred	ٹکڑا تراشہ وصلچہ
shuck	اخروٹ کا چھلکا
sick	الٹی اُلْٹی اُلْٹیاں اُلْٹیو اُلْٹیوں بے بدمزہ دُکھی رنجُور شِکستہ کاہِلا کاہیدہ کسالا مریضانہ
sickly	پیلا کم نڈھال مردہ سِیٹھا مریضانہ
side	طرف کناروں کنارہ کنارے کور کِنارَہ شانہ بہ اثرات گہرا ہردم کا ساتھی لنگوٹیا گوشہ جانب جنبہ کونا پہلو سمت کرنا انگ اور پاکھا پرّہ پسواڑہ پکھوا پکَھوٹا پَلّہ پہَل پہلُو جانِب جناب جنب جنبی جوانِب جِہات جِہت حاشِیہ حَوزہ دایاں دھڑ دھڑا سُو صِیغہ کانکھ کچھ کراں کِنار کنے گھائِیں لنگ
sight	آنْکھ آنکھ آنکھو آنکھوں آنکھیں جوت جوتو جوتوں جوتیں جیوتی جیوتیاں جیوتیو جیوتیوں رَوشْنیاں رَوشْنیوں نظارو نظاروں نظارَہ نظارہ نظارے مشاہدہ نظر نگاہ نمائش باصِرہ بِینائی تیور ٹک دِکھاوٹ دِکھائو دِیدہ ڈِیٹھ کانڈ لوچن ناظرہ نجر نِگاہ نِگہ
sign	اشارہ اِشاروں اِشارَہ اِشارہ اِشارے دھوج دھوجو دھوجوں ریکھا ریکھاؤ ریکھاؤں ریکھائیں لنگ لِن٘گ لِن٘گو لِن٘گوں نشانیاں نشانیوں اثر پتہ پہچان پُرچک چِنھ سنکار سِیما صُورت قرائن کِنایہ کیتو کُھرا لچّھن مختوُم
signal	اشارہ اِشاروں اِشارَہ اِشارہ اِشارے معاینہ ہمت
signet	مَہر مَہَر مُہر مِہر مِہِر مہر چھوٹی چھاپ
significant	ٹھوس اہم معنی چمی اہمیت توج ضروری
signify	اشارہ کرنا مطلب
sikh	سکھ سکھو سکھوں سِکھ
sikhism	سکھ
silent	چپ سم پتھر پتّھر چُپّا چُپکا خوابیدہ ساکِت سُکات صامِت قانِت گُپ گئو لازبان لاکلام مسَٹ معدولہ سلامت سکوت
silk	ریشموں پاٹ حرِیر
silver	چان٘دی چان٘دیاں چان٘دیو چان٘دیوں چاندی کا نقرہ اژدھات دمڑا رُپہلا رج رُوپ رُوپہلی روکڑ سِیم فِضّہ کُٹھالی کَوکبہ نُقرہ
similar	سمان ہم جیسا مطابق یکساں سرُوپ مُتشابہ مُشابہ شابہ مشابہ
simple	سرل چُھٹّا چُھٹّو چُھٹّوں چُھٹّی چُھٹّے چھٹا چھٹی چھٹے فہم فرشتہ کورا سادہ سیدھا اہوَن بودلہ بھڑبھڑیا بھولا بھوندو بھَونکڑ چِلّی سادُھو سنکھ سہج سِیدھا سِیدھی کیول لڑکا مُنسرح نِرچھل سہل
simplicity	آسَانِیاں آسَانِیوں بے سادہ پن انیلاپن بھولاپن سرلتا سِیدھ سِیدھائی
simply	یوں ہی
sin	جرائم جرم پاپ گناہ قصور پاتک پردوش جُناح جِنایت خطیّہ زِلّت سیّہ عِصیان فِتنہ قُصُور گُناہ گُنہ مآثِم
sincere	ستیہ بے ریا پکا سادہ سچا خالِص ستّیہ سچّی سرل کھرا مُخلِصانہ
sincerity	ستیہ بے ریائ اِستحضار ستّیہ صداقت صفا
sindhi	سندھی سِندھی
singer	کلاونت کلاونتو کلاونتوں گایک گایکا گلوکار گلوکارو گلوکاروں گلوکاریں پِیرائی مُطرِب منگلا
sing	گایک بِرِشتہ بِریاں پِربھاتی پھُکا ٹیرنا جُھلسا چہچہانا چہکنا خُنیا دگدھ زمزمہ سرائی سرایندہ غِنائی مٹھار نایک
single	تنہا چُھٹّا چُھٹّو چُھٹّوں چُھٹّی چُھٹّے چھٹا چھٹی چھٹے یَگانَہ یگانہ اکیلا چھڑا پھٹ پھٹکل پھٹکر اجوگ اِکلا پرتھک پُھٹ پُھٹَّیل چھڑی فُرادیٰ نہنگ ایک
singular	یَگانَہ یگانہ انوکھا تنہا ایک
sinner	اَپْرادِھی اَپْرادِھیاں اَپْرادِھیو اَپْرادِھیوں اپرادھی مجرم مجرمو مجرموں فاجرہ گناہگار پاپی انرتھی پاتکی روسیاہ رُوسیاہ گُنہگار ہتیارا
sir	صاحبہ مِیاؤں مِیاں میاں حضرت جناب سرکار
sis	آپی آپیاں آپیو آپیوں
sister	بَہَن بہن بہنو بہنوں بہنیں ہم شیرہ خواہر اُخت اخوات بھاوج جامی خواہرانہ ہمشیرہ
site	جَگَہ جَگَہو جَگَہوں جَگَہیں جگہ خانہ ستھان بھُو بھُوم تھان تھل ٹِھکانا
sit	بیٹھک جلوسوں نشستوں نشستیں دھرنا بیٹھنا ہونا پڑنا بِراجنا بَیٹھا بَیٹھنا ٹِکنا جالِس جلسہ جُلُوس قعدہ نِشِستہ
situation	اوقات کیفیت موقعہ صورتحال کَیفیّت
six	چھہ - چھ چِھماہا چھنگا چھے سِتہّ چھکّا تیرہ صفحہ تین
sixfold	چھ گنا گنی گنے
sixteen	سولہ
sixth	چُھٹّا چُھٹّو چُھٹّوں چُھٹّی چُھٹّے چھٹا چھٹی چھٹے
sixty	ساٹھ اڑسٹھ اڑسٹھواں اِکسٹھ اُنہتّر اُنہتّرواں باسٹھ باسٹھواں پَینسٹھ پَینسٹھواں تِرسٹھ تِریسٹھ تِریسٹھواں چَوسٹھ چَونسٹھ چَونسٹھواں چِھیاسٹھ چِھیاسٹھواں سڑسٹھ سڑسٹھواں
size	سائز سائِز ڈیل ناپ جسامت ڈِیل
skeleton	ڈھانچہ ڈھانچا ہاڑ ہکل اُستخواں پِنجر پنھتّر ٹھٹھری کالبُد کھنکڑ کھوکھل ہڈ ہڑ
skill	پیشہ حکمت ہنر جگت کاری کرتب کسب مہارت سلیقہ اہلیت بناوری جَوہر چرپھر کارِیگری کلا لٹکا ہاتھ ہُنر
skilled	ماہر ماہرین حاوی لائق سگھڑ بادشاہ پُورا ماہِر صلاحیتدار براہ مندرجہ دانندہ
skillet	تابہ
skin	چمڑا چھال چمڑی ادھیڑنا کھال اتارنا چھلکا بکّل پُرا چام چم چوچ چِھلکا چھولنا چِھیلنا کھپرا کھوسا نِکھارنا ہُبایہ
skipper	کَپْتانوں
skull	مستک کاسہ کھوپڑی ٹانٹ کپال کلّہ کھپّر
sky	فلک افلاک اکاس انبر چھت سِپہر سما سماوات کھن گردُوں گنبدِگرداں گھن مطلع
slander	بے عزتیاں عزتیوں دھبا کرنا اہانت ہتک اکھاڑ پچھاڑ باندھنُو بُہتان پَیغارہ تَوطِیہ تُہمت جوڑ چٹّا چفتہ چُھدّا سب نجویٰ ہائی
slang	لنڈ ٹٹى چوت
slaughter	ہنسا ہنساؤ ہنساؤں ہنسائیں کمیلہ خانہ گھمسان ہلاک کرنا ہلاکت بدھنا بِگھن ذبِیحہ کٹا مُقاتلہ ہان ہتّیا بِسمِل
slave	بندی بندہ ادھین باہُک بردہ بِگھن بندھوا تلَینڈُو جواری چیری چھوکرا رقَبہ عِباد غُلمٹا کُتّا لاچین لَونڈا محکوم ممالیک مملُوک
slavish	ادنیٰ پرمشقت
sleep	سوپن سوپنو سوپنوں نِیندوں نِیندیں پڑنا سلانا خُفتہ خوابیدہ نِندیا
sleeve	آستینوں آستینیں بانہہ ہتّھا
slime	کیچڑ لتھیڑ چِٹکا کِیچڑ
slipper	چپل چپّل چپّلو چپّلوں چپّلیں جوتی پاتن پائی پنہی تھُتکاری جُوتا جُوتیاں چپڑاؤُ کنٹاپ
slippery	آپ گی چَکْو گے چُکْو چَکْے چُکْے میں چَکْوں چُکْوں وہ چَکْیں چُکْیں رہا تھا ہو ہوتا ہوں ہے رہی تھی تھیں ہوتی ہیں رہے تھے ہوتے چَکْ کر، کے چَکْتی چَکْتے چَکْنے چَکْی چَکْیں، چَکْئے چُکْ چُکْا چُکْتا چُکْتی چُکْتے چُکْنا چُکْنے چُکْی چُکْیں، چُکْئے چِکْنا چِکْنی چِکْنے چکنا ہم یہ کچا پھسلواں پِھسلنا پِھسلواں کِھسلنا لغزاں
slogan	نعروں نعرہ نعرے نَعْرَہ
sloth	آلَسوں سُسْتِی سُسْتِیاں سُسْتِیو سُسْتِیوں آلکسی کاہلی الکساہٹ کاہِلی کسل کہالت کہل مُساوات
slow	آہستہ مدھم مَدَّھم ڈھیلا دھیما کاہل پلوٹا جِھینا دِھیما ڈِھیلا سہج کاہِل کاہِلا کسالا لدّھڑ لِیچڑ ماٹھا مٹھّس مجہول مِیٹھا نملی کتاب
slowly	آہستہ خراماں دھیمے ہولے آتے جاتے رفتہ دِھیرے رسے سادھارن سہج ہلکے ہلُّو ہلوہلو ہَولے کامیاب
sludge	کیچڑ
sluggish	مدھم مَدَّھم اُونگھتا آسکتی بھاری بھدّا پڑیَل مٹھّا واہی
slumber	نِیندوں نِیندیں
slut	رنڈی رنڈیاں رنڈیو رنڈیوں رَنْڈی جھانپو چُڑَیل
