otherwise	ورنہ वरना
otter	ادر اودبلاؤ उदर उद्र
oust	اخراج کرنا
ousting	اخراج इख़राज
outdated	تفنگ
outdoors	باہر बाहर
outer	خارجہ ख़ारिजा
outing	سیر سپاٹا सैर-सपाटा
outlaw	اچھوت
outline	رسم رسومات رَسْم रस्म
outpouring	اظہار جذبات इज़हार-ए-जज़्बात
output	کارکردگی कारकर्दगी
outrageous	اجیرن
outside	باہر بدر بدرو بدروں خارج बदर बाहर
outsider	غَیر غیر غیرو غیروں ग़ैर
oven	تندور تندورو تندوروں تنور تَنْدُوْر چولھا چولھو چولھوں چولھے چولہا چُوْلْہا चूल्हा तंदूर तनूर
overseas	پردیش परदेश प्रदेश
overseer	ناظر
owl	الو اُلو उल्लू
own	اپنا अपना
owner	āġā آغا آقا خدا خداوند خُداوَنْد خُداوَنْدو خُداوَنْدوں ذات مالِک مالک आक़ा आग़ा ख़ुदा ख़ुदावंद ज़ात मालिक
ox	گاو گاوو گاووں گاویں
p	؃ ṣ
pace	رفتار रफ़्तार
package	گَٹْھری گَٹْھریاں گَٹْھریو گَٹْھریوں گٹھری गठरी
padlock	تالا ताला
paganism	پاگانیت
page	صفحہ پنا पन्ना सफ़्हा
pagoda	دیول مٹھ پگوڈا देवल पगोडा मठ
paid	ادا ادائیں अदा अदाएँ
pain	آسیب تَکْلِیف تکلیف تکلیفو تکلیفوں تکلیفیں درد دکھ پیڑا کسک کشٹ کھید आसेब कष्ट कसक खेद तकलीफ़ दर्द दुःख पीड़ा
painter	نقاش नक़्क़ाश
painting	تصاویر تصویر نگار तस्वीर निगार
pairing	میتھن मैथुन
pakistan	بحرین بَحْرِین ربوہ رَبْوَہ شاپر شاپرو شاپروں شاپَر عیسائی عیسائیاں عیسائیو عیسائیوں لاہور لاہَور مستونگ وادرا پشاور پِشاوَر ڈنکی لگانا گوادر گْوادَر ईसाई ग्वादर पेशावर बहरीन मस्तूंग रबवह रब्वा लाहौर शापर
pal	ساتھی ساتھیو ساتھیوں یار यार साथी
palace	ایوان بھون دربار محل محلو محلوں ऐवान दरबार भवन महल
palatable	سوادشٹ स्वादिष्ट
pale	احاطہ پیلا گور अहाता गोर गौर पीला
palestine	بَیْت اَلْلَحْم بیت اللحم یروشلم یَروشَلَم बैतलहम यरुशलम
pan	تابہ توا तवा
panic	بَھگْدَڑ بھگدڑ بھگدڑو بھگدڑوں بھگدڑیں دہشت दहशत भगदड़
panorama	نظارو نظاروں نظارَہ نظارہ نظارے नज़ारा
pants	پتلون پتلونو پتلونوں پتلونیں پَتلُون पतलून
papa	بابا بابو बाबा
papaya	ارنڈ خربوزہ अरंड ख़रबूज़ा
paper	پنا کاغذ काग़ज़ पन्ना
parade	پریڈ परैड
paradise	بِہِشْت بہشت جنت جَنَّت جَنَّتو جَنَّتوں جَنَّتیں سرگ سرگو سرگوں سُرْگ فردوس जन्नत फ़िरदौस बिहिश्त स्वर्ग
paralysis	فالج فالِج फ़ालिज
paramount	اعظم اَعْظَم आज़म
paramour	ساجن साजन
parcel	موضع گَٹْھری گَٹْھریاں گَٹْھریو گَٹْھریوں گٹھری गठरी
parched	تشنہ
parchment	چرم चरम चर्म
pardon	معافی माफ़ी मुआफ़ी
park	اپون उपवन
parlor	بیٹھک बैठक
parole	شعار
parrot	توتا توتی طوطا طوطی तोता तोती
parsi	پارسی पारसी
parsley	اجمودا अजमोदा
part	انش حصہ حِصّو حِصّوں حِصّہ حِصّے عنصر عَناصِر عُنْصُر کل کھنڈ अंश उनसुर कल किल कुल खंड हिस्सा
partake	اشتراک کرنا
partial	ادھورا ادھوری ادھورے اَدُھورا अधूरा
participation	اشتراک इश्तिराक
particle	ذرّو ذرّوں ذرّہ ذرّے ذرہ ज़र्रा
particular	خاص خاصا خاصی وشیش ख़ास ख़ासा ख़ासी विशेष
particularly	خصوصا خُصُوصاً ख़ुसूसन
parting	جدائی जुदाई
partisan	پکشی पक्षी
partition	قسمت क़िस्मत
partner	ساتھی ساتھیو ساتھیوں साथी
party	مہمانی
parvati	پاروتی पार्वती
parvis	احاطہ अहाता
pashtun	افغان پَٹھان پٹھان अफ़्ग़ान पठान
pass	آپ بتانا بَتا بَتا رہا تھا بَتا رہا ہو بَتا رہا ہو گا بَتا رہا ہوتا بَتا رہا ہوں بَتا رہا ہوں گا بَتا رہا ہے بَتا رہی تھی بَتا رہی تھیں بَتا رہی ہو بَتا رہی ہو گی بَتا رہی ہو گے بَتا رہی ہوتی بَتا رہی ہوں بَتا رہی ہوں گی بَتا رہی ہوں گے بَتا رہی ہیں بَتا رہی ہے بَتا رہے تھے بَتا رہے ہو بَتا رہے ہو گے بَتا رہے ہوتے بَتا رہے ہوں بَتا رہے ہوں گے بَتا رہے ہیں بَتا کر، بَتا کے بَتاؤ بَتائی بَتائی تھی بَتائی تھیں بَتائی ہو بَتائی ہو گی بَتائی ہوتی بَتائی ہوں بَتائی ہوں گی بَتائی ہیں بَتائی ہے بَتائیں، بَتائیے بَتائے بَتائے تھے بَتائے ہو بَتائے ہو گے بَتائے ہوتے بَتائے ہوں بَتائے ہوں گے بَتائے ہیں بَتاتا بَتاتا تھا بَتاتا ہو بَتاتا ہو گا بَتاتا ہوتا بَتاتا ہوں بَتاتا ہوں گا بَتاتا ہے بَتاتی بَتاتی تھی بَتاتی تھیں بَتاتی ہو بَتاتی ہو گی بَتاتی ہوتی بَتاتی ہوں بَتاتی ہوں گی بَتاتی ہیں بَتاتی ہے بَتاتے بَتاتے تھے بَتاتے ہو بَتاتے ہو گے بَتاتے ہوتے بَتاتے ہوں بَتاتے ہوں گے بَتاتے ہیں بَتانا بَتانے بَتانے والا بَتایا بَتایا تھا بَتایا ہو بَتایا ہو گا بَتایا ہوتا بَتایا ہوں بَتایا ہوں گا بَتایا ہے بِتا بِتا رہا تھا بِتا رہا ہو بِتا رہا ہو گا بِتا رہا ہوتا بِتا رہا ہوں بِتا رہا ہوں گا بِتا رہا ہے بِتا رہی تھی بِتا رہی تھیں بِتا رہی ہو بِتا رہی ہو گی بِتا رہی ہو گے بِتا رہی ہوتی بِتا رہی ہوں بِتا رہی ہوں گی بِتا رہی ہوں گے بِتا رہی ہیں بِتا رہی ہے بِتا رہے تھے بِتا رہے ہو بِتا رہے ہو گے بِتا رہے ہوتے بِتا رہے ہوں بِتا رہے ہوں گے بِتا رہے ہیں بِتا کر، بِتا کے بِتاؤ بِتائی بِتائی تھی بِتائی تھیں بِتائی ہو بِتائی ہو گی بِتائی ہوتی بِتائی ہوں بِتائی ہوں گی بِتائی ہیں بِتائی ہے بِتائیں، بِتائیے بِتائے بِتائے تھے بِتائے ہو بِتائے ہو گے بِتائے ہوتے بِتائے ہوں بِتائے ہوں گے بِتائے ہیں بِتاتا بِتاتا تھا بِتاتا ہو بِتاتا ہو گا بِتاتا ہوتا بِتاتا ہوں بِتاتا ہوں گا بِتاتا ہے بِتاتی بِتاتی تھی بِتاتی تھیں بِتاتی ہو بِتاتی ہو گی بِتاتی ہوتی بِتاتی ہوں بِتاتی ہوں گی بِتاتی ہیں بِتاتی ہے بِتاتے بِتاتے تھے بِتاتے ہو بِتاتے ہو گے بِتاتے ہوتے بِتاتے ہوں بِتاتے ہوں گے بِتاتے ہیں بِتانا بِتانے بِتانے والا بِتایا بِتایا تھا بِتایا ہو بِتایا ہو گا بِتایا ہوتا بِتایا ہوں بِتایا ہوں گا بِتایا ہے تم تم بَتاؤ تم بَتاؤ گی تم بَتاؤ گے تم بِتاؤ تم بِتاؤ گی تم بِتاؤ گے تو تو بَتائے تو بَتائے گا تو بَتائے گی تو بِتائے تو بِتائے گا تو بِتائے گی روانو روانوں روانہ روانے میں میں بَتاؤں میں بَتاؤں گا میں بَتاؤں گی میں بِتاؤں میں بِتاؤں گا میں بِتاؤں گی وہ وہ بَتائیں وہ بَتائیں گی وہ بَتائیں گے وہ بَتائے وہ بَتائے گا وہ بَتائے گی وہ بِتائیں وہ بِتائیں گی وہ بِتائیں گے وہ بِتائے وہ بِتائے گا وہ بِتائے گی ہم ہم بَتائیں ہم بَتائیں گی ہم بَتائیں گے ہم بِتائیں ہم بِتائیں گی ہم بِتائیں گے یہ बताना बिताना रवाना
passage	دوار راہداری दव्वार दुवार द्वार राहदारी
passed	تیر तीर तेर
passenger	مسافر مسافرو مسافروں مُسافِر मुसाफ़िर
passing	انتقال اِنْتِقال اِنْتِقالو اِنْتِقالوں فانی इंतिक़ाल फ़ानी
passion	ابھلاش ابھلاشا اَبِھلاشا راگ کام अभिलाष अभिलाषा काम राग
passport	پاسپورٹ पासपोर्ट
password	شعار
past	سابق ماضی ماضیو ماضیوں माज़ी साबिक़
pasta	پاستا پاستو پاستوں پاستے پاسْتا पास्ता
pastime	کیلِی کیلِیاں کیلِیو کیلِیوں کیلی केलि
pasty	پیلا पीला
path	راستو راستوں راستہ راستے راسْتَہ راسْتے راہ رستہ रस्ता रास्ता राह
pathan	پَٹھان پٹھان पठान
pathway	باٹ बाट
patience	سہن सहन
patient	صابر साबिर
patio	آنگن आँगन आंगन
patron	ناتھ پکشی नाथ पक्षी
patronage	آگرہ آگْرَہ आग्रह
pause	رکاوٹ وقفو وقفوں وقفہ وقفے وَقْفَہ रुकावट वक़्फ़ा
pavement	فرش فَرْش फ़र्श
pavilion	خیمہ ख़ैमा
pay	ادا کرنا अदा करना
paying	بَھرَن بَھرَنو بَھرَنوں بھرن भरण
payment	اجر ادائی اَجر अज्र अदाई
pea	مٹر मटर
peace	امن سلام سَلام شانتی شانتیاں شانتیو شانتیوں چَین چِین چین چینو چینوں چینیں کل अमन कल किल कुल चीन चेन चैन शांति सलाम
peacock	مور मोर
peal	گڑگڑاہٹ गड़गड़ाहट
peasant	دہقان दिहक़ान
peculiar	خاص عجیب عَجِیب وشیش अजीब ख़ास विशेष
peculiarity	انتر अन्तर
pedestrian	سادھارن साधारण
peeved	آپ تم تم روٹھو تم روٹھو گی تم روٹھو گے تو تو روٹھے تو روٹھے گا تو روٹھے گی روٹھ روٹھ رہا تھا روٹھ رہا ہو روٹھ رہا ہو گا روٹھ رہا ہوتا روٹھ رہا ہوں روٹھ رہا ہوں گا روٹھ رہا ہے روٹھ رہی تھی روٹھ رہی تھیں روٹھ رہی ہو روٹھ رہی ہو گی روٹھ رہی ہوتی روٹھ رہی ہوں روٹھ رہی ہوں گی روٹھ رہی ہیں روٹھ رہی ہے روٹھ رہے تھے روٹھ رہے ہو روٹھ رہے ہو گے روٹھ رہے ہوتے روٹھ رہے ہوں روٹھ رہے ہوں گے روٹھ رہے ہیں روٹھ کر، روٹھ کے روٹھا روٹھا تھا روٹھا ہو روٹھا ہو گا روٹھا ہوتا روٹھا ہوں روٹھا ہوں گا روٹھا ہے روٹھتا روٹھتا تھا روٹھتا ہو روٹھتا ہو گا روٹھتا ہوتا روٹھتا ہوں روٹھتا ہوں گا روٹھتا ہے روٹھتی روٹھتی تھی روٹھتی تھیں روٹھتی ہو روٹھتی ہو گی روٹھتی ہوتی روٹھتی ہوں روٹھتی ہوں گی روٹھتی ہیں روٹھتی ہے روٹھتے روٹھتے تھے روٹھتے ہو روٹھتے ہو گے روٹھتے ہوتے روٹھتے ہوں روٹھتے ہوں گے روٹھتے ہیں روٹھنا روٹھنے روٹھنے والا روٹھو روٹھی روٹھی تھی روٹھی تھیں روٹھی ہو روٹھی ہو گی روٹھی ہوتی روٹھی ہوں روٹھی ہوں گی روٹھی ہیں روٹھی ہے روٹھیں، روٹھئے روٹھے روٹھے تھے روٹھے ہو روٹھے ہو گے روٹھے ہوتے روٹھے ہوں روٹھے ہوں گے روٹھے ہیں میں میں روٹھوں میں روٹھوں گا میں روٹھوں گی وہ وہ روٹھیں وہ روٹھیں گی وہ روٹھیں گے وہ روٹھے وہ روٹھے گا وہ روٹھے گی ہم ہم روٹھیں ہم روٹھیں گی ہم روٹھیں گے یہ रूठना रूठा
peg	کلا کھونٹا किल्ला खूंटा
pen	قلم قلمو قلموں قلمیں क़लम
penalty	دنڈ سزا दंड सज़ा
penance	نیم नियम नीम नेम
people	اقوام جنتا جنتاؤ جنتاؤں جنتائیں جَنْتا قوم لوگ لوگو لوگوں क़ौम जनता लोग
perceive	ادراک کرنا
percent	فیصد फ़ीसद
perceptible	ادراک پذیر
perception	احساس ادراک अद्राक एहसास
perceptive	ادراکی इद्राकी
perchance	اتفاقاً इत्तिफ़ाक़न
percipient	ادراک کرنے والا अद्रा करने वाला
perfect	کامل کامِل کامِلو کامِلوں کمال कमाल कामिल
perfection	اتمام اِتْمام سنسکار کمال इत्माम कमाल संस्कार
performance	کارکردگی کریا कारकर्दगी क्रिया
performed	ادا ادائیں अदा अदाएँ
perfume	خوشبو عطر عِطْر इत्र ख़ुशबू
perhaps	بے شک مگر बेशक मगर
peri	پری پریاں پریو پریوں परी
peridot	پشپ پشپو پشپوں پُشْپ पुष्प
peril	جوکھم जोखिम
perilous	جوکھمی जोखिमी
period	ایام ختمو ختموں ختمہ ختمے خَتْمَہ دور زمانہ سمئے عالم عالَم عالِم مدت یوم आलम आलिम ख़त्मा ज़माना दूर दौर यौम समय
periodical	رسالہ نکالنا
perishable	فانی फ़ानी
permanence	استواری उस्तुवारी
permanent	ثابت साबित
permissible	حلال حَلال हलाल ह़लाल
permission	اجازت اذن اِجازَت اِجازَتو اِجازَتوں اِجازَتیں رضا پروانگی इज़न इजाज़त परवानगी रज़ा
permit	روانو روانوں روانہ روانے रवाना
perpetration	ارتکاب इर्तिकाब
perpetual	جاوید نتیہ जावेद नित्य
perpetually	سدا نتیہ नित्य सदा
perpetuity	ہمیشگی ہَمیشگی ہَمیشگیاں ہَمیشگیو ہَمیشگیوں हमेशगी
perplexed	حَیران حیران مردد हैरान
persia	ولایت وِلایَت پرشیا विलायत
persian	فارسی फ़ारसी
persist	اصرار کرنا इस्रार कर्ना
persistence	اصرار इसरार
person	آدمی آدمیو آدمیوں آدْمِی آدْمِیو آدْمِیوں انسان دیہ ذات شخص مِیاؤں مِیاں میاں پرش आदमी इंसान इन्सान ज़ात देह परशु परुष पुरुष मियाँ शख़्स
personal	ذاتی ज़ाती
persons	افراد اَفْراد अफ़राद
perspective	حساب حِساب حِسابو حِسابوں نظر نَظَر نَظَرو نَظَروں نَظَریں नज़र हिसाब
perspicacity	ادراک अद्राक
pertinacity	آگرہ آگْرَہ आग्रह
perturbation	اضطراب
perverse	کھوٹا खोटा
pet	پالتو پالْتُو पालतू
petition	عرض عَرْخ عَرْخو عَرْخوں عَرْخیں عَرْض अर्ज़
petrol	بنزین बेंज़ीन
petticoat	سایو سایوں سایہ سایے साय साया
phantom	پریت پریتو پریتوں چھایا छाया प्रेत
pharaoh	فراعنہ فرعون फ़िरौन
phial	šīšī شیشی शीशी
philosophy	دہریہ दहरिया
phlegm	سردی سردیاں سردیو سردیوں सर्दियाँ सर्दी
phoenix	ققنس क़क़्नुस
phone	فون फ़ोन
photograph	تصاویر تصویر عکس अक्स तस्वीर
phrase	بول बोल
physician	طبیب ڈاکٹر डॉक्टर तबीब
physics	ايتلاف درجات درجہ درْجات دَرْجو دَرْجوں دَرْجَہ دَرْجہ دَرْجے طبیعیات तबीयात दर्जा दर्जात
picayune	ادنیٰ अदना
pickle	اچار अचार
picture	تصاویر تصویر روپ نگار तस्वीर निगार रूप
piebald	ابلق अबलक़
piece	حصہ حِصّو حِصّوں حِصّہ حِصّے ٹکڑا پارچہ کھنڈ खंड टुकड़ा पारचा हिस्सा
piercing	تیکھا तीखा
piety	نیم नियम नीम नेम
pig	خوک سؤر سُؤر सूअर
pigeon	کبوتر کپوت कपोत कबूतर
pile	توپ तोप
pilgrim	زائر زائرین زائِر ज़ाइर
pill	گولی گولیاں گولیو گولیوں गोली
pillow	بستر تکیہ سرہانا سرہانہ سِرْہانا سِرْہانو سِرْہانوں سِرْہانَہ سِرْہانہ سِرْہانے तकिया तक्या बिस्तर सिरहाना
pilot	رَہْنُما رہنما रहनुमा
pimple	دانہ दाना
pin	کیل कील कैल
pinch	اکال چوٹکی چیونٹی अकाल चिऊंटी चुटकी
pinnacle	اسرار سر सर सिर सिर्र सुर
pinpoint	اشارہ کرنا इशारा करना
pinto	ابلق अबलक़
pious	جنتی جَنَّتِی دین دار عابد عابِد عابِدَہ आबिद जन्नती
pipe	نالی نالیاں نالیو نالیوں नाली
piss	پیشاب पेशाब
pistachio	پستہ पिस्ता
pistol	تمنچه तमंचा
pitcher	ابریق इब्रीक़
pith	رس रस
pity	افسوس ترس ترسو ترسوں تَرَس درد دیا مَہر مَہَر مُہر مِہر مِہِر مہر अफ़्सोस तरस दया दर्द दिया महर मिहर मिहिर मुहर मेहर मोहर
place	جَگَہ جَگَہو جَگَہوں جَگَہیں جگہ دیش سال ستھان موضع ٹھکانا ٹھکانو ٹھکانوں ٹھکانے گَھر گھر घर जगह ठिकाना देश साल स्थान
plagiarism	ادبی سرقہ अदबी सरक़ा
plague	آفت بلا بلاؤ بلاؤں بلائیں بلّا بلّو بلّوں بلّے بَلّا بُلا بُلو بُلوں بُلے بِلا بِلو بِلوں بِلے आफ़त बला बल्ला बिल्ला बुल्ला
plain	سرل सरल
plan	کھیل کھیلو کھیلوں खेल
plane	جَہاز جہاز جہازو جہازوں जहाज़
planet	تارا تارو تاروں تارے گرہ गिरिह गृह ग्रह तारा
plant	آپ بو بو رہا تھا بو رہا ہو بو رہا ہو گا بو رہا ہوتا بو رہا ہوں بو رہا ہوں گا بو رہا ہے بو رہی تھی بو رہی تھیں بو رہی ہو بو رہی ہو گی بو رہی ہوتی بو رہی ہوں بو رہی ہوں گی بو رہی ہیں بو رہی ہے بو رہے تھے بو رہے ہو بو رہے ہو گے بو رہے ہوتے بو رہے ہوں بو رہے ہوں گے بو رہے ہیں بو کر، بو کے بوا تھا بوا ہو بوا ہو گا بوا ہوتا بوا ہوں بوا ہوں گا بوا ہے بوتا بوتا تھا بوتا ہو بوتا ہو گا بوتا ہوتا بوتا ہوں بوتا ہوں گا بوتا ہے بوتی بوتی تھی بوتی تھیں بوتی ہو بوتی ہو گی بوتی ہوتی بوتی ہوں بوتی ہوں گی بوتی ہیں بوتی ہے بوتے بوتے تھے بوتے ہو بوتے ہو گے بوتے ہوتے بوتے ہوں بوتے ہوں گے بوتے ہیں بونا بونو بونوں بونے بونے والا بوو بوی بوی تھی بوی تھیں بوی ہو بوی ہو گی بوی ہوتی بوی ہوں بوی ہوں گی بوی ہیں بوی ہے بویں، بوئے بوے بوے تھے بوے ہو بوے ہو گے بوے ہوتے بوے ہوں بوے ہوں گے بوے ہیں تم تم بوو تم بوو گی تم بوو گے تو تو بوے تو بوے گا تو بوے گی میں میں بووں میں بووں گا میں بووں گی وہ وہ بویں وہ بویں گی وہ بویں گے وہ بوے وہ بوے گا وہ بوے گی پودا پودو پودوں پودے ہم ہم بویں ہم بویں گی ہم بویں گے یہ पौदा बोना बौना
plantain	کیلا کیلو کیلوں کیلے केला
plantation	کھیت کھیتو کھیتوں खेत
plate	طباق طبق
play	روپ چال کھیلا کھیلاؤ کھیلاؤں کھیلائیں کھیلو کھیلوں کھیلَا کھیلے کیلِی کیلِیاں کیلِیو کیلِیوں کیلی केलि खेला चाल रूप
pleasant	روچک میٹھا मीठा रोचक
pleasantry	ٹھٹھا ठट्ठा ठठ्ठा
pleased	راضی राज़ी
pleasing	سوادو سْوادُو پیارا प्यारा स्वादु
pleasure	آنند آنَنْد خوشی خوشیاں خوشیو خوشیوں دم ذوق ذَوْق ذَوْقو ذَوْقوں رس رضا شوق شَوْق شَوْقو شَوْقوں مزو مزوں مزہ مزے منگل आनन्द ख़ुशी ज़ौक़ दम दुम मंगल मज़ा रज़ा रस शौक़
pledge	اقرار عَہَد عَہْد عہد عہود پرتِگّیا پرتِگّیاؤ پرتِگّیاؤں پرتِگّیائیں پرتگیا پیمان अहद इक़रार पैमान प्रतिज्ञा
pliant	کومل कोमल
plot	زمین زمینو زمینوں زمینیں زَمِین سازش موضع کَہَانِی کَہَانِیاں کَہَانِیو کَہَانِیوں کہانی कहानी ज़मीन साज़िश
plough	نانگل ہل नांगल हल
ploughland	کھیت کھیتو کھیتوں खेत
plum	آلو آلوو آلووں आलु आलू
plushy	کومل कोमल
pocket	جیب जेब
poem	نظم نظمو نظموں نظمیں نَظَم نَظْم کاویو کاویوں کاویہ کاویے کوتا کوتاؤ کوتاؤں کوتائیں कविता काव्य नज़म नज़्म
poet	شاعر شاعراؤ شاعراؤں شاعرائیں شاعرات شاعرو شاعروں شاعرہ شاعیرہ شعراء شَاعِر शायर शायरा
poetess	شاعر شاعراؤ شاعراؤں شاعرائیں شاعرات شاعرو شاعروں شاعرہ شاعیرہ شعراء شَاعِر کوی कवी शायर शायरा
poetry	آپ تم تم پُوجو تم پُوجو گی تم پُوجو گے تو تو پُوجے تو پُوجے گا تو پُوجے گی شاعری میں میں پُوجوں میں پُوجوں گا میں پُوجوں گی مے نظم نظمو نظموں نظمیں نَظَم نَظْم وہ وہ پُوجیں وہ پُوجیں گی وہ پُوجیں گے وہ پُوجے وہ پُوجے گا وہ پُوجے گی پوجنا پُوج پُوج رہا تھا پُوج رہا ہو پُوج رہا ہو گا پُوج رہا ہوتا پُوج رہا ہوں پُوج رہا ہوں گا پُوج رہا ہے پُوج رہی تھی پُوج رہی تھیں پُوج رہی ہو پُوج رہی ہو گی پُوج رہی ہوتی پُوج رہی ہوں پُوج رہی ہوں گی پُوج رہی ہیں پُوج رہی ہے پُوج رہے تھے پُوج رہے ہو پُوج رہے ہو گے پُوج رہے ہوتے پُوج رہے ہوں پُوج رہے ہوں گے پُوج رہے ہیں پُوج کر، پُوج کے پُوجا تھا پُوجا ہو پُوجا ہو گا پُوجا ہوتا پُوجا ہوں پُوجا ہوں گا پُوجا ہے پُوجتا پُوجتا تھا پُوجتا ہو پُوجتا ہو گا پُوجتا ہوتا پُوجتا ہوں پُوجتا ہوں گا پُوجتا ہے پُوجتی پُوجتی تھی پُوجتی تھیں پُوجتی ہو پُوجتی ہو گی پُوجتی ہوتی پُوجتی ہوں پُوجتی ہوں گی پُوجتی ہیں پُوجتی ہے پُوجتے پُوجتے تھے پُوجتے ہو پُوجتے ہو گے پُوجتے ہوتے پُوجتے ہوں پُوجتے ہوں گے پُوجتے ہیں پُوجنا پُوجنے پُوجنے والا پُوجو پُوجی پُوجی تھی پُوجی تھیں پُوجی ہو پُوجی ہو گی پُوجی ہوتی پُوجی ہوں پُوجی ہوں گی پُوجی ہیں پُوجی ہے پُوجیں، پُوجئے پُوجے پُوجے تھے پُوجے ہو پُوجے ہو گے پُوجے ہوتے پُوجے ہوں پُوجے ہوں گے پُوجے ہیں کام کاویو کاویوں کاویہ کاویے کوتا کوتاؤ کوتاؤں کوتائیں ہم ہم پُوجیں ہم پُوجیں گی ہم پُوجیں گے یہ कविता काम काव्य नज़म नज़्म पूजना मय शायरी
poignant	چرپرا चरपरा
point	بات باتو باتوں باتیں نقطہ کور कूर कोर नुक़्ता बात
pointer	اشارہ گر
poison	اپدهان اپدهانو اپدهانوں رس زہر उपधान ज़हर रस
pole	تیر तीर तेर
policeman	پولیس والا पुलिसवाला
policy	سیاست सियासत
polished	آپ تم تم چَکْو تم چَکْو گی تم چَکْو گے تم چُکْو تم چُکْو گی تم چُکْو گے تو تو چَکْے تو چَکْے گا تو چَکْے گی تو چُکْے تو چُکْے گا تو چُکْے گی میں میں چَکْوں میں چَکْوں گا میں چَکْوں گی میں چُکْوں میں چُکْوں گا میں چُکْوں گی وہ وہ چَکْیں وہ چَکْیں گی وہ چَکْیں گے وہ چَکْے وہ چَکْے گا وہ چَکْے گی وہ چُکْیں وہ چُکْیں گی وہ چُکْیں گے وہ چُکْے وہ چُکْے گا وہ چُکْے گی چَکْ چَکْ رہا تھا چَکْ رہا ہو چَکْ رہا ہو گا چَکْ رہا ہوتا چَکْ رہا ہوں چَکْ رہا ہوں گا چَکْ رہا ہے چَکْ رہی تھی چَکْ رہی تھیں چَکْ رہی ہو چَکْ رہی ہو گی چَکْ رہی ہوتی چَکْ رہی ہوں چَکْ رہی ہوں گی چَکْ رہی ہیں چَکْ رہی ہے چَکْ رہے تھے چَکْ رہے ہو چَکْ رہے ہو گے چَکْ رہے ہوتے چَکْ رہے ہوں چَکْ رہے ہوں گے چَکْ رہے ہیں چَکْ کر، چَکْ کے چَکْا تھا چَکْا ہو چَکْا ہو گا چَکْا ہوتا چَکْا ہوں چَکْا ہوں گا چَکْا ہے چَکْتا چَکْتا تھا چَکْتا ہو چَکْتا ہو گا چَکْتا ہوتا چَکْتا ہوں چَکْتا ہوں گا چَکْتا ہے چَکْتی چَکْتی تھی چَکْتی تھیں چَکْتی ہو چَکْتی ہو گی چَکْتی ہوتی چَکْتی ہوں چَکْتی ہوں گی چَکْتی ہیں چَکْتی ہے چَکْتے چَکْتے تھے چَکْتے ہو چَکْتے ہو گے چَکْتے ہوتے چَکْتے ہوں چَکْتے ہوں گے چَکْتے ہیں چَکْنا چَکْنے چَکْنے والا چَکْو چَکْی چَکْی تھی چَکْی تھیں چَکْی ہو چَکْی ہو گی چَکْی ہوتی چَکْی ہوں چَکْی ہوں گی چَکْی ہیں چَکْی ہے چَکْیں، چَکْئے چَکْے چَکْے تھے چَکْے ہو چَکْے ہو گے چَکْے ہوتے چَکْے ہوں چَکْے ہوں گے چَکْے ہیں چُکْ چُکْ رہا تھا چُکْ رہا ہو چُکْ رہا ہو گا چُکْ رہا ہوتا چُکْ رہا ہوں چُکْ رہا ہوں گا چُکْ رہا ہے چُکْ رہی تھی چُکْ رہی تھیں چُکْ رہی ہو چُکْ رہی ہو گی چُکْ رہی ہوتی چُکْ رہی ہوں چُکْ رہی ہوں گی چُکْ رہی ہیں چُکْ رہی ہے چُکْ رہے تھے چُکْ رہے ہو چُکْ رہے ہو گے چُکْ رہے ہوتے چُکْ رہے ہوں چُکْ رہے ہوں گے چُکْ رہے ہیں چُکْ کر، چُکْ کے چُکْا تھا چُکْا ہو چُکْا ہو گا چُکْا ہوتا چُکْا ہوں چُکْا ہوں گا چُکْا ہے چُکْتا چُکْتا تھا چُکْتا ہو چُکْتا ہو گا چُکْتا ہوتا چُکْتا ہوں چُکْتا ہوں گا چُکْتا ہے چُکْتی چُکْتی تھی چُکْتی تھیں چُکْتی ہو چُکْتی ہو گی چُکْتی ہوتی چُکْتی ہوں چُکْتی ہوں گی چُکْتی ہیں چُکْتی ہے چُکْتے چُکْتے تھے چُکْتے ہو چُکْتے ہو گے چُکْتے ہوتے چُکْتے ہوں چُکْتے ہوں گے چُکْتے ہیں چُکْنا چُکْنے چُکْنے والا چُکْو چُکْی چُکْی تھی چُکْی تھیں چُکْی ہو چُکْی ہو گی چُکْی ہوتی چُکْی ہوں چُکْی ہوں گی چُکْی ہیں چُکْی ہے چُکْیں، چُکْئے چُکْے چُکْے تھے چُکْے ہو چُکْے ہو گے چُکْے ہوتے چُکْے ہوں چُکْے ہوں گے چُکْے ہیں چِکْنا چِکْنی چِکْنے چکنا ہم ہم چَکْیں ہم چَکْیں گی ہم چَکْیں گے ہم چُکْیں ہم چُکْیں گی ہم چُکْیں گے یہ चकना चिकना चुकना
polite	بابو
politeness	آداب ادب अदब आदाब
politician	سیاستدان सियासतदान
politics	سیاست सियासत
polluted	ملن مَلِن مِلَن मलिन मिलन
pollution	آلودگی آلُودَگی आलूदगी
pomegranate	انار انارو اناروں अनार
pond	اسرار تال سر ताल सर सिर सिर्र सुर
pool	اسرار جھیل سر झील सर सिर सिर्र सुर
poor	دین غریب غریبو غریبوں کنگال कंगाल ग़रीब दीन दैन
poppycock	احمقانہ بات
popular	عوامی अवामी
population	آبادی آبادیاں آبادیو آبادیوں आबादी
populous	آباد आबाद
